level,timestamp,test_name,backend_name,run_count,total_time_s,renoir_compile_time_s,renoir_execute_time_s,ibis_time_s,max_memory_MiB,scenario,exception,pre_query_time_s,pre_query_memo_MiB
INFO,2024-08-14 12:09:54.359,test_scenarios_analytics_1_filter,duckdb,-1,0.20335719175636768,-1,-1,-1,2477.1875,Scenario3,None,0.32631131913512945,2120.2109375
INFO,2024-08-14 12:09:55.626,test_scenarios_analytics_1_filter,duckdb,0,0.23367077391594648,-1,-1,-1,4082.4765625,Scenario3,None,0.3410473163239658,3726.37890625
INFO,2024-08-14 12:09:56.931,test_scenarios_analytics_1_filter,duckdb,1,0.25819804798811674,-1,-1,-1,5626.71875,Scenario3,None,0.36078965896740556,5267.6171875
INFO,2024-08-14 12:09:58.304,test_scenarios_analytics_1_filter,duckdb,2,0.26129899686202407,-1,-1,-1,5512.7109375,Scenario3,None,0.36121514486148953,5163.65625
INFO,2024-08-14 12:09:59.654,test_scenarios_analytics_1_filter,duckdb,3,0.29213423235341907,-1,-1,-1,7092.25,Scenario3,None,0.36710425885394216,6741.8046875
INFO,2024-08-14 12:10:01.063,test_scenarios_analytics_1_filter,duckdb,4,0.31561436131596565,-1,-1,-1,8632.8984375,Scenario3,None,0.39349633594974875,8271.11328125
INFO,2024-08-14 12:10:02.354,test_scenarios_analytics_1_filter,polars,-1,0.2881158492527902,-1,-1,-1,10608.75,Scenario3,None,0.40460400423035026,10829.578125
INFO,2024-08-14 12:10:03.588,test_scenarios_analytics_1_filter,polars,0,0.28199697798117995,-1,-1,-1,11750.7421875,Scenario3,None,0.41705272998660803,12038.734375
INFO,2024-08-14 12:10:04.851,test_scenarios_analytics_1_filter,polars,1,0.2931328769773245,-1,-1,-1,12895.13671875,Scenario3,None,0.4404955329373479,13161.2109375
INFO,2024-08-14 12:10:06.146,test_scenarios_analytics_1_filter,polars,2,0.2898910166695714,-1,-1,-1,12898.56640625,Scenario3,None,0.4769147760234773,14288.85546875
INFO,2024-08-14 12:10:07.424,test_scenarios_analytics_1_filter,polars,3,0.2868498773314059,-1,-1,-1,13956.25,Scenario3,None,0.4604342570528388,14253.35546875
INFO,2024-08-14 12:10:08.690,test_scenarios_analytics_1_filter,polars,4,0.29506506165489554,-1,-1,-1,15045.84375,Scenario3,None,0.43313479609787464,15355.2890625
INFO,2024-08-14 12:10:10.132,test_scenarios_analytics_2_group_mean,duckdb,-1,0.3359141210094094,-1,-1,-1,15398.109375,Scenario3,None,0.40695250406861305,15130.13671875
INFO,2024-08-14 12:10:11.612,test_scenarios_analytics_2_group_mean,duckdb,0,0.3585297469981015,-1,-1,-1,12604.09765625,Scenario3,None,0.4087301166728139,12306.07421875
INFO,2024-08-14 12:10:13.116,test_scenarios_analytics_2_group_mean,duckdb,1,0.37301439698785543,-1,-1,-1,14125.89453125,Scenario3,None,0.4258103286847472,13775.80078125
INFO,2024-08-14 12:10:14.675,test_scenarios_analytics_2_group_mean,duckdb,2,0.40879507875069976,-1,-1,-1,15704.89453125,Scenario3,None,0.44623660622164607,15351.07421875
INFO,2024-08-14 12:10:16.248,test_scenarios_analytics_2_group_mean,duckdb,3,0.41990152932703495,-1,-1,-1,17229.13671875,Scenario3,None,0.45499657932668924,16879.39453125
INFO,2024-08-14 12:10:17.838,test_scenarios_analytics_2_group_mean,duckdb,4,0.444297609385103,-1,-1,-1,18771.55078125,Scenario3,None,0.4599940739572048,18420.1015625
INFO,2024-08-14 12:10:19.732,test_scenarios_analytics_2_group_mean,polars,-1,0.780229217838496,-1,-1,-1,19521.28515625,Scenario3,None,0.5240891720168293,19970.4375
INFO,2024-08-14 12:10:21.579,test_scenarios_analytics_2_group_mean,polars,0,0.7851304546929896,-1,-1,-1,20864.34765625,Scenario3,None,0.5201384560205042,21180.59765625
INFO,2024-08-14 12:10:23.444,test_scenarios_analytics_2_group_mean,polars,1,0.8071116548962891,-1,-1,-1,20907.78125,Scenario3,None,0.5158795709721744,22314.21484375
INFO,2024-08-14 12:10:25.317,test_scenarios_analytics_2_group_mean,polars,2,0.7841946301050484,-1,-1,-1,21909.40234375,Scenario3,None,0.5475382320582867,22322.04296875
INFO,2024-08-14 12:10:27.167,test_scenarios_analytics_2_group_mean,polars,3,0.7846024082973599,-1,-1,-1,22979.5859375,Scenario3,None,0.5177450380288064,23419.71875
INFO,2024-08-14 12:10:29.029,test_scenarios_analytics_2_group_mean,polars,4,0.7984175742603838,-1,-1,-1,24097.58984375,Scenario3,None,0.513267301954329,24525.44140625
INFO,2024-08-14 12:10:33.583,test_scenarios_analytics_3_inner_join,duckdb,-1,3.281493278685957,-1,-1,-1,18688.09375,Scenario3,None,0.4560171440243721,17739.30078125
INFO,2024-08-14 12:10:38.450,test_scenarios_analytics_3_inner_join,duckdb,0,3.6930520301684737,-1,-1,-1,20278.07421875,Scenario3,None,0.4766594432294369,19500.71875
INFO,2024-08-14 12:10:43.551,test_scenarios_analytics_3_inner_join,duckdb,1,3.8995562503114343,-1,-1,-1,21905.80078125,Scenario3,None,0.489241193048656,21051.76953125
INFO,2024-08-14 12:10:48.474,test_scenarios_analytics_3_inner_join,duckdb,2,3.7357214260846376,-1,-1,-1,23180.05078125,Scenario3,None,0.4937727670185268,22429.02734375
INFO,2024-08-14 12:10:53.419,test_scenarios_analytics_3_inner_join,duckdb,3,3.736128897406161,-1,-1,-1,24829.0234375,Scenario3,None,0.5018949932418764,23945.74609375
INFO,2024-08-14 12:10:58.468,test_scenarios_analytics_3_inner_join,duckdb,4,3.8073878181166947,-1,-1,-1,24765.78515625,Scenario3,None,0.5101915150880814,23898.62890625
INFO,2024-08-14 12:11:00.049,test_scenarios_analytics_3_inner_join,polars,-1,0.48759943805634975,-1,-1,-1,25228.390625,Scenario3,None,0.5439647338353097,25265.54296875
INFO,2024-08-14 12:11:01.717,test_scenarios_analytics_3_inner_join,polars,0,0.5265377797186375,-1,-1,-1,26696.24609375,Scenario3,None,0.5996528351679444,26641.0390625
INFO,2024-08-14 12:11:03.357,test_scenarios_analytics_3_inner_join,polars,1,0.5247528427280486,-1,-1,-1,27882.82421875,Scenario3,None,0.5706516089849174,27774.15234375
INFO,2024-08-14 12:11:04.978,test_scenarios_analytics_3_inner_join,polars,2,0.5137955951504409,-1,-1,-1,28909.3984375,Scenario3,None,0.5558286048471928,28849.91796875
INFO,2024-08-14 12:11:06.575,test_scenarios_analytics_3_inner_join,polars,3,0.5010607051663101,-1,-1,-1,29946.82421875,Scenario3,None,0.5705774910748005,29967.91015625
INFO,2024-08-14 12:11:08.191,test_scenarios_analytics_3_inner_join,polars,4,0.530029792804271,-1,-1,-1,31353.78125,Scenario3,None,0.5554363769479096,31211.95703125
INFO,2024-08-14 12:11:14.871,test_scenarios_analytics_4_outer_join,duckdb,-1,5.426916100084782,-1,-1,-1,27802.3125,Scenario3,None,0.5300085740163922,26835.12890625
INFO,2024-08-14 12:11:22.369,test_scenarios_analytics_4_outer_join,duckdb,0,6.237301500979811,-1,-1,-1,28706.2578125,Scenario3,None,0.5563299339264631,28356.3828125
INFO,2024-08-14 12:11:28.754,test_scenarios_analytics_4_outer_join,duckdb,1,5.306789521127939,-1,-1,-1,7911.1796875,Scenario3,None,0.38037171866744757,7029.60546875
