level,timestamp,test_name,renoir_compile_time,renoir_execution_time,ibis_total_time
INFO,2024-06-07 10:48:42.882,test_nexmark_query_2,0.9951896020s,1.0283389340s
INFO,2024-06-07 10:48:45.858,test_nexmark_query_2,1.0425203040s,0.9890382580s
INFO,2024-06-07 10:48:48.777,test_nexmark_query_2,1.0049676010s,0.9827421970s
INFO,2024-06-07 10:48:51.790,test_nexmark_query_2,1.0260337570s,1.0312655390s
INFO,2024-06-07 10:48:54.749,test_nexmark_query_2,1.0061526760s,0.9980885400s
INFO,2024-06-07 10:48:58.010,test_nexmark_query_2,1.0777090080s,1.2325219120s
INFO,2024-06-07 10:49:01.230,test_nexmark_query_2,1.0632016590s,1.1330364131s
INFO,2024-06-07 10:49:04.515,test_nexmark_query_2,1.2012297150s,1.1076480360s
INFO,2024-06-07 10:49:07.750,test_nexmark_query_2,1.0421917850s,1.2580030440s
INFO,2024-06-07 10:50:01.502,test_nexmark_query_2,0.9883705500s,1.0312502560s
INFO,2024-06-07 10:50:04.411,test_nexmark_query_2,0.9959869890s,0.9739829720s
INFO,2024-06-07 10:50:07.602,test_nexmark_query_2,1.1429054950s,1.1145924030s
INFO,2024-06-07 10:50:10.611,test_nexmark_query_2,1.0225891230s,0.9811353050s
INFO,2024-06-07 10:50:13.852,test_nexmark_query_2,1.0495520240s,1.1757434760s
INFO,2024-06-07 10:50:16.792,test_nexmark_query_2,0.9884125610s,0.9873492870s
INFO,2024-06-07 10:50:19.839,test_nexmark_query_2,0.9929000490s,1.1314276080s
INFO,2024-06-07 10:50:22.852,test_nexmark_query_2,1.0336754240s,1.0195599830s
INFO,2024-06-07 10:50:25.701,test_nexmark_query_2,0.9676389370s,0.9713586930s
INFO,2024-06-07 10:50:28.805,test_nexmark_query_2,1.0027290620s,1.0999087460s
INFO,2024-06-07 10:50:31.789,test_nexmark_query_2,1.0391362940s,0.9938253690s
INFO,2024-06-07 10:50:34.915,test_nexmark_query_2,1.1021333820s,1.0836657340s
INFO,2024-06-07 10:50:37.931,test_nexmark_query_2,1.0252318980s,1.0410856270s
INFO,2024-06-07 10:50:40.970,test_nexmark_query_2,1.0163101541s,1.0803098650s
INFO,2024-06-07 10:50:44.034,test_nexmark_query_2,1.0578978530s,1.0190019870s
INFO,2024-06-07 10:51:41.466,test_nexmark_query_3,4.1628557460s,0.5538307100s
INFO,2024-06-07 10:51:47.034,test_nexmark_query_3,4.0407220640s,0.5226237830s
INFO,2024-06-07 10:51:52.585,test_nexmark_query_3,4.0255182260s,0.5326600190s
INFO,2024-06-07 10:51:58.152,test_nexmark_query_3,4.0023431950s,0.5702167810s
INFO,2024-06-07 10:52:03.704,test_nexmark_query_3,4.0075174880s,0.5383430319s
INFO,2024-06-07 10:52:09.284,test_nexmark_query_3,4.0150857770s,0.5545304840s
INFO,2024-06-07 10:52:14.763,test_nexmark_query_3,3.9726980090s,0.5237898980s
INFO,2024-06-07 10:52:20.631,test_nexmark_query_3,4.3278276880s,0.5237046350s
INFO,2024-06-07 10:52:26.735,test_nexmark_query_3,4.5457906710s,0.5279543100s
INFO,2024-06-07 10:52:32.570,test_nexmark_query_3,4.3004772960s,0.5441978720s
INFO,2024-06-07 10:52:38.352,test_nexmark_query_3,4.2859881210s,0.5327336090s
INFO,2024-06-07 10:52:44.126,test_nexmark_query_3,4.2619008640s,0.5309699000s
INFO,2024-06-07 10:52:49.893,test_nexmark_query_3,4.2326087530s,0.5282292940s
INFO,2024-06-07 10:52:55.880,test_nexmark_query_3,4.3783833570s,0.6183779230s
INFO,2024-06-07 10:53:01.631,test_nexmark_query_3,4.2540743590s,0.5189362740s
INFO,2024-06-07 10:53:26.194,test_nexmark_query_3,4.0325410710s,0.5221764690s
INFO,2024-06-07 10:53:31.716,test_nexmark_query_3,3.9927179860s,0.5526379170s
INFO,2024-06-07 10:53:37.261,test_nexmark_query_3,3.9680496830s,0.5508086650s
INFO,2024-06-07 10:53:42.759,test_nexmark_query_3,4.0109303890s,0.5165335330s
INFO,2024-06-07 10:53:48.379,test_nexmark_query_3,4.0877421580s,0.5436849640s
INFO,2024-06-07 10:53:54.290,test_nexmark_query_3,4.3804851660s,0.5482155430s
INFO,2024-06-07 10:54:00.126,test_nexmark_query_3,4.3203318900s,0.5203688890s
INFO,2024-06-07 10:54:06.155,test_nexmark_query_3,4.4540626510s,0.5716847690s
INFO,2024-06-07 10:54:11.982,test_nexmark_query_3,4.2809336240s,0.5324427820s
INFO,2024-06-07 10:54:17.845,test_nexmark_query_3,4.3138030660s,0.5322765780s
INFO,2024-06-07 10:54:23.707,test_nexmark_query_3,4.2905420100s,0.5472314290s
INFO,2024-06-07 10:54:29.527,test_nexmark_query_3,4.2856226190s,0.5258880850s
INFO,2024-06-07 10:54:35.613,test_nexmark_query_3,4.5485403990s,0.5300238720s
INFO,2024-06-07 10:54:41.391,test_nexmark_query_3,4.2507173380s,0.5427435140s
INFO,2024-06-07 10:54:47.188,test_nexmark_query_3,4.2946089380s,0.5200956940s
INFO,2024-06-07 10:55:21.148,test_nexmark_query_4,7.0484157690s,5.9907549830s
INFO,2024-06-07 10:55:36.218,test_nexmark_query_4,7.2881227960s,6.8007800790s
INFO,2024-06-07 10:55:51.489,test_nexmark_query_4,7.4993781870s,6.7597967980s
INFO,2024-06-07 10:56:06.956,test_nexmark_query_4,7.4646787860s,7.0270207050s
INFO,2024-06-07 10:56:21.807,test_nexmark_query_4,7.0780172860s,6.7819228630s
INFO,2024-06-07 10:56:36.867,test_nexmark_query_4,7.4146773490s,6.6439082920s
INFO,2024-06-07 10:56:51.964,test_nexmark_query_4,7.4473294710s,6.6717841570s
INFO,2024-06-07 10:57:07.850,test_nexmark_query_4,7.5594102880s,7.3340124760s
INFO,2024-06-07 10:57:23.294,test_nexmark_query_4,7.7410283000s,6.7024748350s
INFO,2024-06-07 10:57:39.665,test_nexmark_query_4,8.1667890590s,7.2378631390s
INFO,2024-06-07 10:57:54.986,test_nexmark_query_4,7.5889491490s,6.7605734520s
INFO,2024-06-07 10:58:09.781,test_nexmark_query_4,7.1817480510s,6.6401158890s
INFO,2024-06-07 10:58:25.271,test_nexmark_query_4,7.5105213870s,6.9852331070s
INFO,2024-06-07 10:58:40.872,test_nexmark_query_4,7.2347671840s,7.3809157690s
INFO,2024-06-07 10:58:57.633,test_nexmark_query_4,8.5967842190s,7.0833138360s
INFO,2024-06-07 10:59:45.602,test_nexmark_query_4,7.0186909310s,6.5033919950s
INFO,2024-06-07 11:00:00.767,test_nexmark_query_4,7.5182463520s,6.6271551860s
INFO,2024-06-07 11:00:15.801,test_nexmark_query_4,7.3648246560s,6.6793950800s
INFO,2024-06-07 11:00:32.290,test_nexmark_query_4,8.0972519530s,7.3889889180s
INFO,2024-06-07 11:00:47.511,test_nexmark_query_4,7.5558427511s,6.6631909790s
INFO,2024-06-07 11:01:03.002,test_nexmark_query_4,7.3654464020s,7.0866678010s
INFO,2024-06-07 11:01:18.502,test_nexmark_query_4,7.6974012020s,6.7753759940s
INFO,2024-06-07 11:01:34.367,test_nexmark_query_4,7.6715829410s,7.1047099050s
INFO,2024-06-07 11:01:49.684,test_nexmark_query_4,7.4693361150s,6.8202119550s
INFO,2024-06-07 11:02:05.082,test_nexmark_query_4,7.4211479170s,6.9881670190s
INFO,2024-06-07 11:02:20.424,test_nexmark_query_4,7.4958784740s,6.8767428840s
INFO,2024-06-07 11:02:35.833,test_nexmark_query_4,7.4786002730s,6.9357649940s
INFO,2024-06-07 11:02:51.306,test_nexmark_query_4,7.9660786280s,6.5607903260s
INFO,2024-06-07 11:03:05.761,test_nexmark_query_4,7.0418589600s,6.4609015530s
INFO,2024-06-07 11:03:21.519,test_nexmark_query_4,7.6699198839s,7.0374761110s
INFO,2024-06-07 11:04:13.113,test_nexmark_query_6,7.1740240710s,9.1234248450s
INFO,2024-06-07 11:04:30.886,test_nexmark_query_6,7.4061995100s,9.4123212050s
INFO,2024-06-07 11:04:48.450,test_nexmark_query_6,7.2631049050s,9.3304233030s
INFO,2024-06-07 11:05:06.073,test_nexmark_query_6,7.4169918110s,9.2437279480s
INFO,2024-06-07 11:05:26.063,test_nexmark_query_6,8.9947058950s,9.9434944970s
INFO,2024-06-07 11:05:43.901,test_nexmark_query_6,7.5592053400s,9.2002926600s
INFO,2024-06-07 11:06:01.897,test_nexmark_query_6,7.6107246190s,9.3594773530s
INFO,2024-06-07 11:06:19.199,test_nexmark_query_6,7.1839124830s,9.1899566390s
INFO,2024-06-07 11:06:36.587,test_nexmark_query_6,7.0215221740s,9.4357533810s
INFO,2024-06-07 11:06:53.975,test_nexmark_query_6,7.0775190110s,9.3243682160s
INFO,2024-06-07 11:07:11.236,test_nexmark_query_6,7.1393947410s,9.1936784850s
INFO,2024-06-07 11:07:28.297,test_nexmark_query_6,7.0979318860s,9.0290804960s
INFO,2024-06-07 11:07:45.345,test_nexmark_query_6,7.1750255640s,8.9238505450s
INFO,2024-06-07 11:08:03.249,test_nexmark_query_6,7.3552372490s,9.5635085690s
INFO,2024-06-07 11:08:20.711,test_nexmark_query_6,7.1308146160s,9.3784067580s
INFO,2024-06-07 11:09:20.539,test_nexmark_query_6,7.9051677460s,9.4780595790s
INFO,2024-06-07 11:09:38.896,test_nexmark_query_6,7.8836357250s,9.4673930590s
INFO,2024-06-07 11:09:56.474,test_nexmark_query_6,7.5616653170s,8.9085841450s
INFO,2024-06-07 11:10:13.613,test_nexmark_query_6,7.0725954370s,9.1156731070s
INFO,2024-06-07 11:10:30.998,test_nexmark_query_6,7.2818005380s,9.1422107260s
INFO,2024-06-07 11:10:48.349,test_nexmark_query_6,7.1649134240s,9.2397782180s
INFO,2024-06-07 11:11:05.593,test_nexmark_query_6,7.1125822740s,9.1915179390s
INFO,2024-06-07 11:11:22.755,test_nexmark_query_6,7.1667654300s,9.0475798460s
INFO,2024-06-07 11:11:40.797,test_nexmark_query_6,7.7582850550s,9.2717985480s
INFO,2024-06-07 11:11:58.798,test_nexmark_query_6,7.1733046970s,9.8950522900s
INFO,2024-06-07 11:12:17.378,test_nexmark_query_6,7.6826699370s,9.8947278480s
INFO,2024-06-07 11:12:35.666,test_nexmark_query_6,7.5261518830s,9.8048046480s
INFO,2024-06-07 11:12:53.951,test_nexmark_query_6,7.6803420010s,9.6088220740s
INFO,2024-06-07 11:13:11.470,test_nexmark_query_6,7.3948866630s,9.1776297330s
INFO,2024-06-07 11:13:28.501,test_nexmark_query_6,6.8988402100s,9.2048455980s
INFO,2024-06-07 11:35:38.339,test_nexmark_query_1,1.1139740540s,1.0659688520s
INFO,2024-06-10 11:41:59.607,test_nexmark_query_4,52.3071366720s,0.1047957380s,0.0854496870s
INFO,2024-06-10 14:31:26.681,test_nexmark_query_6,8.8485724160s,0.1060045880s,0.0668589980s
INFO,2024-06-10 14:55:48.222,test_nexmark_query_6,9.0484869780s,0.1010414280s,0.0701211920s
INFO,2024-06-10 14:57:00.886,test_nexmark_query_6,8.6923705540s,0.1080226140s,0.0668789720s
INFO,2024-06-10 14:57:46.948,test_nexmark_query_6,8.6819511540s,0.1023365360s,0.0669149360s
INFO,2024-06-10 14:59:02.186,test_nexmark_query_6,8.4708758500s,0.1008144250s,0.0673933320s
INFO,2024-06-10 15:00:07.046,test_nexmark_query_6,9.2884551510s,0.1125370850s,0.0755508810s
INFO,2024-06-10 15:12:53.287,test_nexmark_query_6,7.7088861020s,0.1096336810s,0.1103137540s
INFO,2024-06-10 15:17:12.562,test_nexmark_query_6,8.8206078830s,0.1088691970s,0.0689249840s
INFO,2024-06-10 15:18:11.039,test_nexmark_query_6,8.9509495020s,0.1060642130s,0.0670916790s
INFO,2024-06-10 15:19:24.277,test_nexmark_query_6,8.5162334810s,0.1052848050s,0.0694071270s
INFO,2024-06-11 10:21:31.555,test_nullable_filter_filter_select_select,1.5970925440s,0.4801009190s
INFO,2024-06-11 10:21:34.074,test_nullable_filter_filter_select_select,1.2248965380s,0.4776175160s
INFO,2024-06-11 10:21:36.562,test_nullable_filter_filter_select_select,1.2209842720s,0.4726842330s
INFO,2024-06-11 10:21:39.070,test_nullable_filter_filter_select_select,1.2057659070s,0.5033140980s
INFO,2024-06-11 10:21:41.557,test_nullable_filter_filter_select_select,1.2131413630s,0.4762330830s
INFO,2024-06-11 10:31:52.559,test_nullable_filter_filter_select_select,1.2600364600s,0.4782306490s
INFO,2024-06-11 10:31:55.143,test_nullable_filter_filter_select_select,1.2438248740s,0.4948358740s
INFO,2024-06-11 10:31:57.767,test_nullable_filter_filter_select_select,1.3190348950s,0.4897893540s
INFO,2024-06-11 10:32:00.407,test_nullable_filter_filter_select_select,1.3132284710s,0.5012292990s
INFO,2024-06-11 10:32:03.533,test_nullable_filter_filter_select_select,1.5147470580s,0.7430120460s
INFO,2024-06-11 10:32:06.502,test_nullable_filter_filter_select_select,1.4097250700s,0.4893470220s
INFO,2024-06-11 10:32:09.156,test_nullable_filter_filter_select_select,1.2879133260s,0.4830509050s
INFO,2024-06-11 10:32:11.675,test_nullable_filter_filter_select_select,1.2158485730s,0.4780941110s
INFO,2024-06-11 10:32:14.190,test_nullable_filter_filter_select_select,1.2238667920s,0.4917076050s
INFO,2024-06-11 10:32:16.679,test_nullable_filter_filter_select_select,1.2134741370s,0.4759778460s
INFO,2024-06-11 10:32:19.253,test_nullable_filter_filter_select_select,1.2428872370s,0.5037920480s
INFO,2024-06-11 10:32:41.582,test_nullable_filter_group_mutate,2.9699318750s,0.5347890640s
INFO,2024-06-11 10:32:45.670,test_nullable_filter_group_mutate,2.7073563740s,0.5344840860s
INFO,2024-06-11 10:32:49.834,test_nullable_filter_group_mutate,2.8073021620s,0.5555229090s
INFO,2024-06-11 10:32:53.875,test_nullable_filter_group_mutate,2.7122205400s,0.5311959470s
INFO,2024-06-11 10:32:58.114,test_nullable_filter_group_mutate,2.7778817240s,0.6536403920s
INFO,2024-06-11 10:33:02.187,test_nullable_filter_group_mutate,2.7102537240s,0.5342581270s
INFO,2024-06-11 10:33:06.238,test_nullable_filter_group_mutate,2.6961510350s,0.5469306180s
INFO,2024-06-11 10:33:10.306,test_nullable_filter_group_mutate,2.6738957900s,0.5924867580s
INFO,2024-06-11 10:33:14.339,test_nullable_filter_group_mutate,2.6929855410s,0.5371338510s
INFO,2024-06-11 10:33:18.478,test_nullable_filter_group_mutate,2.7507982060s,0.5841721510s
INFO,2024-06-11 10:33:22.686,test_nullable_filter_group_mutate,2.8575199670s,0.5491955070s
INFO,2024-06-11 10:33:40.911,test_nullable_filter_group_mutate_reduce,2.7365761660s,2.6102883560s
INFO,2024-06-11 10:33:47.383,test_nullable_filter_group_mutate_reduce,3.0667916730s,2.3304914340s
INFO,2024-06-11 10:33:53.510,test_nullable_filter_group_mutate_reduce,2.8032659880s,2.5109439600s
INFO,2024-06-11 10:33:59.417,test_nullable_filter_group_mutate_reduce,2.7771996350s,2.3278658030s
INFO,2024-06-11 10:34:05.505,test_nullable_filter_group_mutate_reduce,2.8006220880s,2.4963599010s
INFO,2024-06-11 10:34:11.502,test_nullable_filter_group_mutate_reduce,2.7327264690s,2.4755390480s
INFO,2024-06-11 10:34:17.541,test_nullable_filter_group_mutate_reduce,2.7567017300s,2.4694605500s
INFO,2024-06-11 10:34:23.674,test_nullable_filter_group_mutate_reduce,2.8302346290s,2.5068353840s
INFO,2024-06-11 10:34:29.584,test_nullable_filter_group_mutate_reduce,2.7116305100s,2.3888870770s
INFO,2024-06-11 10:34:35.613,test_nullable_filter_group_mutate_reduce,2.7790149350s,2.4647188750s
INFO,2024-06-11 10:34:41.557,test_nullable_filter_group_mutate_reduce,2.6779654030s,2.4691306640s
INFO,2024-06-11 10:36:24.727,test_nullable_filter_group_select,3.1783542440s,0.5378710260s
INFO,2024-06-11 10:36:28.854,test_nullable_filter_group_select,2.7542728380s,0.5785099390s
INFO,2024-06-11 10:36:33.272,test_nullable_filter_group_select,2.9452517280s,0.6558842630s
INFO,2024-06-11 10:36:38.308,test_nullable_filter_group_select,3.5245099630s,0.5900695680s
INFO,2024-06-11 10:36:42.642,test_nullable_filter_group_select,2.8801223791s,0.6057765270s
INFO,2024-06-11 10:36:46.889,test_nullable_filter_group_select,2.7999818390s,0.5640956010s
INFO,2024-06-11 10:36:51.193,test_nullable_filter_group_select,2.8854324180s,0.5838992090s
INFO,2024-06-11 10:36:55.658,test_nullable_filter_group_select,3.0426030370s,0.6012336470s
INFO,2024-06-11 10:37:00.083,test_nullable_filter_group_select,2.9357938960s,0.6284000330s
INFO,2024-06-11 10:37:04.601,test_nullable_filter_group_select,3.0272356460s,0.5960198020s
INFO,2024-06-11 10:37:09.339,test_nullable_filter_group_select,3.2434880180s,0.5649949480s
INFO,2024-06-11 10:37:25.867,test_nullable_filter_reduce,2.6336501950s,0.6172863150s
INFO,2024-06-11 10:37:29.834,test_nullable_filter_reduce,2.5851071860s,0.5670311100s
INFO,2024-06-11 10:37:33.743,test_nullable_filter_reduce,2.5667706830s,0.5500462720s
INFO,2024-06-11 10:37:37.682,test_nullable_filter_reduce,2.6249559420s,0.5298122120s
INFO,2024-06-11 10:37:41.807,test_nullable_filter_reduce,2.6856231100s,0.6113220490s
INFO,2024-06-11 10:37:45.955,test_nullable_filter_reduce,2.7290870960s,0.5575597480s
INFO,2024-06-11 10:37:50.060,test_nullable_filter_reduce,2.7541798850s,0.5593868140s
INFO,2024-06-11 10:37:54.180,test_nullable_filter_reduce,2.7780698450s,0.5369581310s
INFO,2024-06-11 10:37:58.228,test_nullable_filter_reduce,2.7114566670s,0.5362005050s
INFO,2024-06-11 10:38:02.267,test_nullable_filter_reduce,2.7146553620s,0.5262809590s
INFO,2024-06-11 10:38:06.623,test_nullable_filter_reduce,2.9356216640s,0.5848116110s
INFO,2024-06-11 10:38:21.698,test_nullable_filter_select,1.2183174000s,0.5457651120s
INFO,2024-06-11 10:38:24.382,test_nullable_filter_select,1.2060704240s,0.6276118340s
INFO,2024-06-11 10:38:27.084,test_nullable_filter_select,1.2356423030s,0.5999044530s
INFO,2024-06-11 10:38:29.610,test_nullable_filter_select,1.2193494200s,0.5176475870s
INFO,2024-06-11 10:38:32.276,test_nullable_filter_select,1.2281818270s,0.5991051960s
INFO,2024-06-11 10:38:34.921,test_nullable_filter_select,1.2857901290s,0.5398937750s
INFO,2024-06-11 10:38:37.573,test_nullable_filter_select,1.2798253650s,0.5397427430s
INFO,2024-06-11 10:38:40.134,test_nullable_filter_select,1.2305783160s,0.5218644160s
INFO,2024-06-11 10:38:42.759,test_nullable_filter_select,1.2371188400s,0.5664215350s
INFO,2024-06-11 10:38:45.402,test_nullable_filter_select,1.2713727720s,0.5554987170s
INFO,2024-06-11 10:38:48.024,test_nullable_filter_select,1.2316179580s,0.5638724810s
INFO,2024-06-11 10:39:39.310,test_nullable_inner_join_select,5.5933651130s,1.5553606020s
INFO,2024-06-11 10:39:46.302,test_nullable_inner_join_select,4.7512607050s,1.3711645800s
INFO,2024-06-11 10:39:53.518,test_nullable_inner_join_select,4.9890277860s,1.3640401240s
INFO,2024-06-11 10:40:00.290,test_nullable_inner_join_select,4.6061117680s,1.3415255900s
INFO,2024-06-11 10:40:07.380,test_nullable_inner_join_select,4.8394275720s,1.4573192660s
INFO,2024-06-11 10:40:14.627,test_nullable_inner_join_select,4.7292344969s,1.5567792660s
INFO,2024-06-11 10:40:21.412,test_nullable_inner_join_select,4.5757800580s,1.3797575760s
INFO,2024-06-11 10:40:28.149,test_nullable_inner_join_select,4.5405842920s,1.3767423000s
INFO,2024-06-11 10:40:34.887,test_nullable_inner_join_select,4.6250581520s,1.2955484240s
INFO,2024-06-11 10:40:42.244,test_nullable_inner_join_select,5.1158612910s,1.4019487970s
INFO,2024-06-11 10:40:49.372,test_nullable_inner_join_select,4.8656835140s,1.4148197860s
INFO,2024-06-11 10:41:20.092,test_nullable_join_group_reduce,6.7068311870s,7.4826640650s
INFO,2024-06-11 10:42:06.094,test_nullable_windowing_explicit,3.9110255460s,1.9922048310s
INFO,2024-06-11 10:42:12.071,test_nullable_windowing_explicit,2.9907415270s,2.1209845980s
INFO,2024-06-11 10:42:17.706,test_nullable_windowing_explicit,2.8058438170s,1.9968957709s
INFO,2024-06-11 10:42:23.322,test_nullable_windowing_explicit,2.7702196670s,1.9787281000s
INFO,2024-06-11 10:42:28.850,test_nullable_windowing_explicit,2.7134238570s,1.9804050520s
INFO,2024-06-11 10:42:34.655,test_nullable_windowing_explicit,2.8999810989s,2.0316094400s
INFO,2024-06-11 10:42:40.196,test_nullable_windowing_explicit,2.7181902990s,1.9792941200s
INFO,2024-06-11 10:42:45.785,test_nullable_windowing_explicit,2.7531314050s,2.0097793000s
INFO,2024-06-11 10:42:51.330,test_nullable_windowing_explicit,2.6437845100s,2.0325935720s
INFO,2024-06-11 10:42:56.813,test_nullable_windowing_explicit,2.6616862870s,1.9948488450s
INFO,2024-06-11 10:43:02.415,test_nullable_windowing_explicit,2.6999227860s,2.0467741470s
INFO,2024-06-11 10:44:16.885,test_nullable_windowing_explicit_group,2.8184341590s,5.1624278990s
INFO,2024-06-11 10:44:26.623,test_nullable_windowing_explicit_group,3.6960496830s,4.6752324190s
INFO,2024-06-11 10:44:36.499,test_nullable_windowing_explicit_group,3.7152789040s,4.8003029020s
INFO,2024-06-11 10:44:46.087,test_nullable_windowing_explicit_group,3.8240547800s,4.4026700880s
INFO,2024-06-11 10:44:55.862,test_nullable_windowing_explicit_group,3.6943485930s,4.7151007410s
INFO,2024-06-11 10:45:05.373,test_nullable_windowing_explicit_group,3.7577752710s,4.3960240590s
INFO,2024-06-11 10:45:15.707,test_nullable_windowing_explicit_group,3.7647984420s,5.1492418170s
INFO,2024-06-11 10:45:24.999,test_nullable_windowing_explicit_group,3.6769590650s,4.2859073360s
INFO,2024-06-11 10:45:34.723,test_nullable_windowing_explicit_group,3.7089972090s,4.6568856310s
INFO,2024-06-11 10:45:44.320,test_nullable_windowing_explicit_group,3.7419705280s,4.5333617910s
INFO,2024-06-11 10:45:54.887,test_nullable_windowing_explicit_group,4.5878343500s,4.6299207330s
INFO,2024-06-11 10:47:58.660,test_nullable_windowing_explicit_window_far,4.0517726750s,2.1328328490s
INFO,2024-06-11 10:48:04.866,test_nullable_windowing_explicit_window_far,3.1412733280s,2.2037680080s
INFO,2024-06-11 10:48:11.168,test_nullable_windowing_explicit_window_far,3.1192234130s,2.3240420970s
INFO,2024-06-11 10:48:17.313,test_nullable_windowing_explicit_window_far,3.0572769770s,2.2260065120s
INFO,2024-06-11 10:48:23.502,test_nullable_windowing_explicit_window_far,3.0480890520s,2.2289217440s
INFO,2024-06-11 10:48:29.733,test_nullable_windowing_explicit_window_far,3.1592645550s,2.2028160270s
INFO,2024-06-11 10:48:35.748,test_nullable_windowing_explicit_window_far,2.9785113550s,2.1748483640s
INFO,2024-06-11 10:48:42.055,test_nullable_windowing_explicit_window_far,3.1420683880s,2.2849214060s
INFO,2024-06-11 10:48:48.227,test_nullable_windowing_explicit_window_far,3.0408337680s,2.2387883930s
INFO,2024-06-11 10:48:54.323,test_nullable_windowing_explicit_window_far,3.0534917290s,2.1851192070s
INFO,2024-06-11 10:49:00.323,test_nullable_windowing_explicit_window_far,2.9192475590s,2.1908703260s
INFO,2024-06-11 10:50:19.431,test_nullable_windowing_implicit_mean,6.4534940260s,2.3843204590s
INFO,2024-06-11 10:50:29.442,test_nullable_windowing_implicit_mean,6.7801159330s,2.3805090120s
INFO,2024-06-11 10:50:39.785,test_nullable_windowing_implicit_mean,6.8068546960s,2.6751877940s
INFO,2024-06-11 10:50:50.845,test_nullable_windowing_implicit_mean,7.1692330540s,3.0159419620s
INFO,2024-06-11 10:51:01.576,test_nullable_windowing_implicit_mean,7.2421507270s,2.5749042160s
INFO,2024-06-11 10:51:12.098,test_nullable_windowing_implicit_mean,7.0804669170s,2.5682114320s
INFO,2024-06-11 10:51:22.361,test_nullable_windowing_implicit_mean,6.6775198720s,2.7301355600s
INFO,2024-06-11 10:51:32.822,test_nullable_windowing_implicit_mean,6.8999290820s,2.6685131740s
INFO,2024-06-11 10:51:43.694,test_nullable_windowing_implicit_mean,7.2087987360s,2.8050100300s
INFO,2024-06-11 10:51:54.007,test_nullable_windowing_implicit_mean,6.8700761760s,2.6026667660s
INFO,2024-06-11 10:52:03.980,test_nullable_windowing_implicit_mean,6.6643993370s,2.5156217540s
INFO,2024-06-11 10:53:14.304,test_nullable_windowing_implicit_sum,6.1658617780s,2.1458072060s
INFO,2024-06-11 10:53:23.560,test_nullable_windowing_implicit_sum,6.1133047720s,2.2738190050s
INFO,2024-06-11 10:53:32.823,test_nullable_windowing_implicit_sum,6.1548297420s,2.2644830050s
INFO,2024-06-11 10:53:42.183,test_nullable_windowing_implicit_sum,6.0864770240s,2.4502691480s
INFO,2024-06-11 10:53:52.130,test_nullable_windowing_implicit_sum,6.5733580740s,2.5577374840s
INFO,2024-06-11 10:54:02.306,test_nullable_windowing_implicit_sum,6.7997984820s,2.5582419700s
INFO,2024-06-11 10:54:12.162,test_nullable_windowing_implicit_sum,6.5433671460s,2.5157769540s
INFO,2024-06-11 10:54:21.989,test_nullable_windowing_implicit_sum,6.4552509830s,2.5395437590s
INFO,2024-06-11 10:54:32.035,test_nullable_windowing_implicit_sum,6.6650547340s,2.5222068950s
INFO,2024-06-11 10:54:41.832,test_nullable_windowing_implicit_sum,6.5435260040s,2.4472177100s
INFO,2024-06-11 10:54:51.781,test_nullable_windowing_implicit_sum,6.5038587760s,2.6050543910s
INFO,2024-06-11 10:56:50.405,test_non_nullable_filter_filter_select_select,1.2070677280s,0.5318425680s
INFO,2024-06-11 10:56:52.955,test_non_nullable_filter_filter_select_select,1.3182573230s,0.4564908880s
INFO,2024-06-11 10:56:55.300,test_non_nullable_filter_filter_select_select,1.1828239430s,0.4738950160s
INFO,2024-06-11 10:56:57.770,test_non_nullable_filter_filter_select_select,1.2065518230s,0.5230299540s
INFO,2024-06-11 10:57:00.113,test_non_nullable_filter_filter_select_select,1.1746965920s,0.4648560090s
INFO,2024-06-11 10:57:02.546,test_non_nullable_filter_filter_select_select,1.2625509051s,0.4641557500s
INFO,2024-06-11 10:57:04.946,test_non_nullable_filter_filter_select_select,1.2502520430s,0.4535490480s
INFO,2024-06-11 10:57:07.562,test_non_nullable_filter_filter_select_select,1.4463633400s,0.4782510050s
INFO,2024-06-11 10:57:09.922,test_non_nullable_filter_filter_select_select,1.2025263980s,0.4480463490s
INFO,2024-06-11 10:57:12.300,test_non_nullable_filter_filter_select_select,1.1969438410s,0.4684597120s
INFO,2024-06-11 10:57:14.694,test_non_nullable_filter_filter_select_select,1.2079005530s,0.5030452500s
INFO,2024-06-11 10:57:19.259,test_non_nullable_filter_group_mutate,2.6206315630s,0.4681672740s
INFO,2024-06-11 10:57:23.134,test_non_nullable_filter_group_mutate,2.7111573420s,0.4943942140s
INFO,2024-06-11 10:57:26.955,test_non_nullable_filter_group_mutate,2.6510143470s,0.4786404780s
INFO,2024-06-11 10:57:30.799,test_non_nullable_filter_group_mutate,2.6686366200s,0.4842202550s
INFO,2024-06-11 10:57:34.662,test_non_nullable_filter_group_mutate,2.6516350180s,0.4763121600s
INFO,2024-06-11 10:57:38.486,test_non_nullable_filter_group_mutate,2.6653549730s,0.4732582250s
INFO,2024-06-11 10:57:42.450,test_non_nullable_filter_group_mutate,2.7942028360s,0.4972949420s
INFO,2024-06-11 10:57:46.638,test_non_nullable_filter_group_mutate,2.9035672230s,0.5119765100s
INFO,2024-06-11 10:57:50.850,test_non_nullable_filter_group_mutate,2.9671746900s,0.5268165770s
INFO,2024-06-11 10:57:55.166,test_non_nullable_filter_group_mutate,3.0308972540s,0.4962044580s
