level,timestamp,test_name,backend_name,run_count,total_time_s,renoir_compile_time_s,renoir_execute_time_s,ibis_time_s,max_memory_MiB,scenario,exceptionINFO,2024-07-18 18:34:11.994,test_nullable_filter_filter_select_select,duckdb,-1,0.10921732399583561,-1,-1,-1,229.125,Scenario1,None
INFO,2024-07-18 18:34:12.115,test_nullable_filter_filter_select_select,duckdb,0,0.10297788799653063,-1,-1,-1,234.109375,Scenario1,None
INFO,2024-07-18 18:34:17.940,test_nullable_filter_filter_select_select,flink,-1,3.5287940940033877,-1,-1,-1,933.91015625,Scenario1,None
INFO,2024-07-18 18:34:20.376,test_nullable_filter_filter_select_select,flink,0,2.29831392000051,-1,-1,-1,994.2578125,Scenario1,None
INFO,2024-07-18 18:34:22.540,test_nullable_filter_filter_select_select,renoir,-1,2.143577484996058,2.00603361800313,0.11513763900438789,-1,1309.26953125,Scenario1,None
INFO,2024-07-18 18:34:24.656,test_nullable_filter_filter_select_select,renoir,0,2.099346641000011,1.9596885430000839,0.11742328399850521,-1,1346.34375,Scenario1,None
INFO,2024-07-18 18:34:24.809,test_nullable_filter_group_mutate,duckdb,-1,0.1345087390000117,-1,-1,-1,993.1171875,Scenario1,None
INFO,2024-07-18 18:34:24.950,test_nullable_filter_group_mutate,duckdb,0,0.12420080199808581,-1,-1,-1,998.1640625,Scenario1,None
INFO,2024-07-18 18:34:26.664,test_nullable_filter_group_mutate,flink,-1,1.5294677999991109,-1,-1,-1,1069.73046875,Scenario1,None
INFO,2024-07-18 18:34:28.114,test_nullable_filter_group_mutate,flink,0,1.271164959995076,-1,-1,-1,1089.65625,Scenario1,None
INFO,2024-07-18 18:34:31.601,test_nullable_filter_group_mutate,renoir,-1,3.470467240003927,3.304487704001076,0.13796337900566868,-1,1451.0546875,Scenario1,None
INFO,2024-07-18 18:34:34.897,test_nullable_filter_group_mutate,renoir,0,3.2754556159998174,3.071680358996673,0.16368618999695173,-1,1478.55078125,Scenario1,None
INFO,2024-07-18 18:34:35.082,test_nullable_filter_group_mutate_reduce,duckdb,-1,0.16413740700227208,-1,-1,-1,1099.40234375,Scenario1,None
