level,timestamp,test_name,backend_name,run_count,total_time_s,renoir_compile_time_s,renoir_execute_time_s,ibis_time_s,max_memory_B,table_origin
INFO,2024-06-25 16:55:27.343,test_nullable_filter_filter_select_select,polars,0,0.02515618409961462,-1,-1,-1,-782336,cached
INFO,2024-06-25 16:55:27.370,test_nullable_filter_filter_select_select,polars,1,0.024898346979171038,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.398,test_nullable_filter_filter_select_select,polars,2,0.024951809900812805,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.424,test_nullable_filter_filter_select_select,polars,3,0.024769427021965384,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.451,test_nullable_filter_filter_select_select,polars,4,0.02469195204321295,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.479,test_nullable_filter_filter_select_select,polars,5,0.025404429994523525,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.507,test_nullable_filter_filter_select_select,polars,6,0.02515696210321039,-1,-1,-1,2101248,cached
INFO,2024-06-25 16:55:27.535,test_nullable_filter_filter_select_select,polars,7,0.026006286963820457,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.564,test_nullable_filter_filter_select_select,polars,8,0.026750023942440748,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:27.592,test_nullable_filter_filter_select_select,polars,9,0.025393138988874853,-1,-1,-1,0,cached
INFO,2024-06-25 16:55:38.867,test_nullable_filter_filter_select_select,flink,-1,5.859391339006834,-1,-1,-1,1973432320,csv
INFO,2024-06-25 16:55:42.568,test_nullable_filter_filter_select_select,flink,0,3.6987091170158237,-1,-1,-1,461848576,csv
INFO,2024-06-25 16:55:46.192,test_nullable_filter_filter_select_select,flink,1,3.619242061045952,-1,-1,-1,63193088,csv
INFO,2024-06-25 16:55:49.855,test_nullable_filter_filter_select_select,flink,2,3.660173799027689,-1,-1,-1,34459648,csv
INFO,2024-06-25 16:55:53.477,test_nullable_filter_filter_select_select,flink,3,3.619523297995329,-1,-1,-1,28528640,csv
INFO,2024-06-25 16:55:57.401,test_nullable_filter_filter_select_select,flink,4,3.920917514944449,-1,-1,-1,-681566208,csv
INFO,2024-06-25 16:56:01.005,test_nullable_filter_filter_select_select,flink,5,3.6015916109317914,-1,-1,-1,662372352,csv
INFO,2024-06-25 16:56:04.623,test_nullable_filter_filter_select_select,flink,6,3.61442467791494,-1,-1,-1,71356416,csv
INFO,2024-06-25 16:56:08.185,test_nullable_filter_filter_select_select,flink,7,3.5497135549085215,-1,-1,-1,35651584,csv
INFO,2024-06-25 16:56:11.771,test_nullable_filter_filter_select_select,flink,8,3.5840192260220647,-1,-1,-1,30466048,csv
INFO,2024-06-25 16:56:15.357,test_nullable_filter_filter_select_select,flink,9,3.5741478719282895,-1,-1,-1,22048768,csv
INFO,2024-06-25 16:56:26.435,test_nullable_filter_filter_select_select,flink,-1,3.530277663958259,-1,-1,-1,-15925248,cached
INFO,2024-06-25 16:56:29.982,test_nullable_filter_filter_select_select,flink,0,3.543824649997987,-1,-1,-1,63348736,cached
INFO,2024-06-25 16:56:33.514,test_nullable_filter_filter_select_select,flink,1,3.529328899923712,-1,-1,-1,-15310848,cached
INFO,2024-06-25 16:56:37.714,test_nullable_filter_filter_select_select,flink,2,4.197353574912995,-1,-1,-1,-217092096,cached
INFO,2024-06-25 16:56:41.278,test_nullable_filter_filter_select_select,flink,3,3.5624609539518133,-1,-1,-1,26898432,cached
INFO,2024-06-25 16:56:44.854,test_nullable_filter_filter_select_select,flink,4,3.5732577120652422,-1,-1,-1,49053696,cached
INFO,2024-06-25 16:56:48.407,test_nullable_filter_filter_select_select,flink,5,3.548646310926415,-1,-1,-1,20512768,cached
INFO,2024-06-25 16:56:51.988,test_nullable_filter_filter_select_select,flink,6,3.5791727219475433,-1,-1,-1,426180608,cached
INFO,2024-06-25 16:56:55.533,test_nullable_filter_filter_select_select,flink,7,3.5422544659813866,-1,-1,-1,18903040,cached
INFO,2024-06-25 16:56:59.088,test_nullable_filter_filter_select_select,flink,8,3.5531261960277334,-1,-1,-1,46997504,cached
INFO,2024-06-25 16:57:02.622,test_nullable_filter_filter_select_select,flink,9,3.530734981992282,-1,-1,-1,17403904,cached
INFO,2024-06-25 16:57:07.616,test_nullable_filter_filter_select_select,renoir,-1,1.2563014039769769,0.8557926210341975,0.39619305601809174,-1,0,csv
INFO,2024-06-25 16:57:08.799,test_nullable_filter_filter_select_select,renoir,0,1.1803352709393948,0.7785311359912157,0.39748680603224784,-1,0,csv
INFO,2024-06-25 16:57:10.002,test_nullable_filter_filter_select_select,renoir,1,1.200033936998807,0.7936571959871799,0.4020858519943431,-1,0,csv
INFO,2024-06-25 16:57:11.202,test_nullable_filter_filter_select_select,renoir,2,1.1981517520034686,0.7890611500479281,0.4047394669614732,-1,0,csv
INFO,2024-06-25 16:57:12.400,test_nullable_filter_filter_select_select,renoir,3,1.1955877599539235,0.7925657130545005,0.3987202779389918,-1,0,csv
INFO,2024-06-25 16:57:13.594,test_nullable_filter_filter_select_select,renoir,4,1.1913211739156395,0.7940603779861704,0.39296205597929657,-1,0,csv
INFO,2024-06-25 16:57:14.781,test_nullable_filter_filter_select_select,renoir,5,1.1847970470553264,0.7846896139672026,0.39578326407354325,-1,0,csv
INFO,2024-06-25 16:57:15.987,test_nullable_filter_filter_select_select,renoir,6,1.2032480130437762,0.7904656920582056,0.4083696020534262,-1,0,csv
INFO,2024-06-25 16:57:17.189,test_nullable_filter_filter_select_select,renoir,7,1.199346670997329,0.7882532241055742,0.406767955981195,-1,0,csv
INFO,2024-06-25 16:57:18.372,test_nullable_filter_filter_select_select,renoir,8,1.1803140909178182,0.7800968888914213,0.3959239050745964,-1,0,csv
INFO,2024-06-25 16:57:19.551,test_nullable_filter_filter_select_select,renoir,9,1.177346689044498,0.7795237330719829,0.39349071704782546,-1,0,csv
INFO,2024-06-25 16:57:20.842,test_nullable_filter_filter_select_select,renoir,-1,1.204747678944841,0.8085131059633568,0.3919335009995848,-1,0,cached
INFO,2024-06-25 16:57:22.027,test_nullable_filter_filter_select_select,renoir,0,1.1823537450982258,0.7749822529731318,0.4029677980579436,-1,0,cached
INFO,2024-06-25 16:57:23.206,test_nullable_filter_filter_select_select,renoir,1,1.1770167470676824,0.7749984740512446,0.397616692003794,-1,0,cached
INFO,2024-06-25 16:57:24.418,test_nullable_filter_filter_select_select,renoir,2,1.2097927579889074,0.8022432050202042,0.40319267904851586,-1,0,cached
INFO,2024-06-25 16:57:25.619,test_nullable_filter_filter_select_select,renoir,3,1.1981287050293759,0.7891293939901516,0.40467972098849714,-1,0,cached
INFO,2024-06-25 16:57:26.821,test_nullable_filter_filter_select_select,renoir,4,1.2006119759753346,0.7914329960476607,0.4048507499974221,-1,0,cached
INFO,2024-06-25 16:57:28.029,test_nullable_filter_filter_select_select,renoir,5,1.2047747219912708,0.7998670759843662,0.39991547306999564,-1,131072,cached
INFO,2024-06-25 16:57:29.214,test_nullable_filter_filter_select_select,renoir,6,1.183131753001362,0.7797300890088081,0.39869396400172263,-1,0,cached
INFO,2024-06-25 16:57:30.407,test_nullable_filter_filter_select_select,renoir,7,1.1896930260118097,0.7813226400176063,0.40404179401230067,-1,0,cached
INFO,2024-06-25 16:57:31.596,test_nullable_filter_filter_select_select,renoir,8,1.186938580009155,0.7845959239639342,0.39810630900319666,-1,0,cached
INFO,2024-06-25 16:57:32.784,test_nullable_filter_filter_select_select,renoir,9,1.1857906950172037,0.7820917669450864,0.39947949699126184,-1,0,cached
INFO,2024-06-25 16:57:33.113,test_nullable_filter_group_mutate,duckdb,-1,0.24392009689472616,-1,-1,-1,4018176,csv
INFO,2024-06-25 16:57:33.348,test_nullable_filter_group_mutate,duckdb,0,0.23204007104504853,-1,-1,-1,598016,csv
INFO,2024-06-25 16:57:33.574,test_nullable_filter_group_mutate,duckdb,1,0.2243771399371326,-1,-1,-1,790528,csv
INFO,2024-06-25 16:57:33.802,test_nullable_filter_group_mutate,duckdb,2,0.22549641295336187,-1,-1,-1,352256,csv
INFO,2024-06-25 16:57:34.032,test_nullable_filter_group_mutate,duckdb,3,0.22774637502152473,-1,-1,-1,192512,csv
INFO,2024-06-25 16:57:34.269,test_nullable_filter_group_mutate,duckdb,4,0.23395709600299597,-1,-1,-1,323584,csv
INFO,2024-06-25 16:57:34.498,test_nullable_filter_group_mutate,duckdb,5,0.22711659397464246,-1,-1,-1,118784,csv
INFO,2024-06-25 16:57:34.732,test_nullable_filter_group_mutate,duckdb,6,0.23165982903447002,-1,-1,-1,131072,csv
INFO,2024-06-25 16:57:34.961,test_nullable_filter_group_mutate,duckdb,7,0.22687045601196587,-1,-1,-1,126976,csv
INFO,2024-06-25 16:57:35.200,test_nullable_filter_group_mutate,duckdb,8,0.235798729932867,-1,-1,-1,106496,csv
INFO,2024-06-25 16:57:35.436,test_nullable_filter_group_mutate,duckdb,9,0.23350940691307187,-1,-1,-1,20480,csv
INFO,2024-06-25 16:57:49.515,test_nullable_filter_group_mutate,duckdb,-1,0.03930161101743579,-1,-1,-1,-3858432,cached
INFO,2024-06-25 16:57:49.556,test_nullable_filter_group_mutate,duckdb,0,0.03803156001958996,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.596,test_nullable_filter_group_mutate,duckdb,1,0.03796731703914702,-1,-1,-1,131072,cached
INFO,2024-06-25 16:57:49.637,test_nullable_filter_group_mutate,duckdb,2,0.038589000003412366,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.677,test_nullable_filter_group_mutate,duckdb,3,0.03786247503012419,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.718,test_nullable_filter_group_mutate,duckdb,4,0.038405756931751966,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.758,test_nullable_filter_group_mutate,duckdb,5,0.03795049502514303,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.799,test_nullable_filter_group_mutate,duckdb,6,0.038491841056384146,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.840,test_nullable_filter_group_mutate,duckdb,7,0.038120522047393024,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.880,test_nullable_filter_group_mutate,duckdb,8,0.03822242503520101,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:49.921,test_nullable_filter_group_mutate,duckdb,9,0.03804963198490441,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:50.065,test_nullable_filter_group_mutate,polars,-1,0.1410542450612411,-1,-1,-1,-42115072,csv
INFO,2024-06-25 16:57:50.205,test_nullable_filter_group_mutate,polars,0,0.13723810703959316,-1,-1,-1,-24576,csv
INFO,2024-06-25 16:57:50.346,test_nullable_filter_group_mutate,polars,1,0.13893178408034146,-1,-1,-1,-36864,csv
INFO,2024-06-25 16:57:50.488,test_nullable_filter_group_mutate,polars,2,0.1390324649401009,-1,-1,-1,94208,csv
INFO,2024-06-25 16:57:50.627,test_nullable_filter_group_mutate,polars,3,0.13652061705943197,-1,-1,-1,-36761600,csv
INFO,2024-06-25 16:57:50.767,test_nullable_filter_group_mutate,polars,4,0.13767254503909498,-1,-1,-1,225280,csv
INFO,2024-06-25 16:57:50.903,test_nullable_filter_group_mutate,polars,5,0.1341310749994591,-1,-1,-1,-167936,csv
INFO,2024-06-25 16:57:51.045,test_nullable_filter_group_mutate,polars,6,0.138917668024078,-1,-1,-1,-22204416,csv
INFO,2024-06-25 16:57:51.185,test_nullable_filter_group_mutate,polars,7,0.13802663597743958,-1,-1,-1,-14426112,csv
INFO,2024-06-25 16:57:51.323,test_nullable_filter_group_mutate,polars,8,0.13542407401837409,-1,-1,-1,-22204416,csv
INFO,2024-06-25 16:57:51.464,test_nullable_filter_group_mutate,polars,9,0.13873762695584446,-1,-1,-1,94208,csv
INFO,2024-06-25 16:57:54.199,test_nullable_filter_group_mutate,polars,-1,0.02311817603185773,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.224,test_nullable_filter_group_mutate,polars,0,0.02188811602536589,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.248,test_nullable_filter_group_mutate,polars,1,0.021868241019546986,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.272,test_nullable_filter_group_mutate,polars,2,0.021892608026973903,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.296,test_nullable_filter_group_mutate,polars,3,0.021941867074929178,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.320,test_nullable_filter_group_mutate,polars,4,0.021690909983590245,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.345,test_nullable_filter_group_mutate,polars,5,0.02190150902606547,-1,-1,-1,-18210816,cached
INFO,2024-06-25 16:57:54.369,test_nullable_filter_group_mutate,polars,6,0.022054477012716234,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.393,test_nullable_filter_group_mutate,polars,7,0.02192058297805488,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.418,test_nullable_filter_group_mutate,polars,8,0.021970889065414667,-1,-1,-1,0,cached
INFO,2024-06-25 16:57:54.442,test_nullable_filter_group_mutate,polars,9,0.022057523019611835,-1,-1,-1,0,cached
INFO,2024-06-25 16:58:02.001,test_nullable_filter_group_mutate,flink,-1,3.7567218790063635,-1,-1,-1,37912576,csv
INFO,2024-06-25 16:58:05.541,test_nullable_filter_group_mutate,flink,0,3.5371319389669225,-1,-1,-1,17932288,csv
INFO,2024-06-25 16:58:09.112,test_nullable_filter_group_mutate,flink,1,3.5686542990151793,-1,-1,-1,29753344,csv
INFO,2024-06-25 16:58:12.650,test_nullable_filter_group_mutate,flink,2,3.5343522001057863,-1,-1,-1,25784320,csv
INFO,2024-06-25 16:58:16.337,test_nullable_filter_group_mutate,flink,3,3.684080881997943,-1,-1,-1,21299200,csv
INFO,2024-06-25 16:58:19.890,test_nullable_filter_group_mutate,flink,4,3.548592293052934,-1,-1,-1,27934720,csv
INFO,2024-06-25 16:58:23.440,test_nullable_filter_group_mutate,flink,5,3.5481046739732847,-1,-1,-1,27119616,csv
INFO,2024-06-25 16:58:27.753,test_nullable_filter_group_mutate,flink,6,4.310450996970758,-1,-1,-1,-285691904,csv
INFO,2024-06-25 16:58:31.257,test_nullable_filter_group_mutate,flink,7,3.5017189210047945,-1,-1,-1,26361856,csv
INFO,2024-06-25 16:58:34.763,test_nullable_filter_group_mutate,flink,8,3.501528935972601,-1,-1,-1,22888448,csv
INFO,2024-06-25 16:58:38.276,test_nullable_filter_group_mutate,flink,9,3.5107314930064604,-1,-1,-1,24010752,csv
INFO,2024-06-25 16:58:49.313,test_nullable_filter_group_mutate,flink,-1,3.5353330760262907,-1,-1,-1,28192768,cached
INFO,2024-06-25 16:58:52.856,test_nullable_filter_group_mutate,flink,0,3.5391174010001123,-1,-1,-1,23928832,cached
INFO,2024-06-25 16:58:56.374,test_nullable_filter_group_mutate,flink,1,3.515530284959823,-1,-1,-1,22122496,cached
INFO,2024-06-25 16:58:59.884,test_nullable_filter_group_mutate,flink,2,3.506933719967492,-1,-1,-1,15601664,cached
INFO,2024-06-25 16:59:03.391,test_nullable_filter_group_mutate,flink,3,3.5049576099263504,-1,-1,-1,23011328,cached
INFO,2024-06-25 16:59:06.954,test_nullable_filter_group_mutate,flink,4,3.5590470349416137,-1,-1,-1,51077120,cached
INFO,2024-06-25 16:59:10.581,test_nullable_filter_group_mutate,flink,5,3.624510925030336,-1,-1,-1,434798592,cached
INFO,2024-06-25 16:59:14.198,test_nullable_filter_group_mutate,flink,6,3.614612912060693,-1,-1,-1,21499904,cached
INFO,2024-06-25 16:59:17.733,test_nullable_filter_group_mutate,flink,7,3.531884022988379,-1,-1,-1,20144128,cached
INFO,2024-06-25 16:59:21.304,test_nullable_filter_group_mutate,flink,8,3.5669955359771848,-1,-1,-1,19267584,cached
INFO,2024-06-25 16:59:24.945,test_nullable_filter_group_mutate,flink,9,3.638818856095895,-1,-1,-1,23642112,cached
INFO,2024-06-25 16:59:30.751,test_nullable_filter_group_mutate,renoir,-1,1.9855472620110959,1.5806224630214274,0.4002478540642187,-1,0,csv
INFO,2024-06-25 16:59:32.712,test_nullable_filter_group_mutate,renoir,0,1.9591926030116156,1.5500521190697327,0.40427801304031163,-1,0,csv
INFO,2024-06-25 16:59:34.716,test_nullable_filter_group_mutate,renoir,1,2.0010693699587137,1.5867768750758842,0.40991582605056465,-1,0,csv
INFO,2024-06-25 16:59:36.714,test_nullable_filter_group_mutate,renoir,2,1.9954301100224257,1.5845323899993673,0.4063126560067758,-1,0,csv
INFO,2024-06-25 16:59:38.704,test_nullable_filter_group_mutate,renoir,3,1.9882292249239981,1.5726910420926288,0.41102312004659325,-1,0,csv
INFO,2024-06-25 16:59:40.708,test_nullable_filter_group_mutate,renoir,4,2.001564571983181,1.5834840630413964,0.41363649093545973,-1,0,csv
INFO,2024-06-25 16:59:42.677,test_nullable_filter_group_mutate,renoir,5,1.9663211399456486,1.554251997033134,0.4076800449984148,-1,0,csv
INFO,2024-06-25 16:59:44.678,test_nullable_filter_group_mutate,renoir,6,1.9988737360108644,1.5912311419378966,0.40300045209005475,-1,131072,csv
INFO,2024-06-25 16:59:46.672,test_nullable_filter_group_mutate,renoir,7,1.9916520789265633,1.5820499039255083,0.4050526190549135,-1,0,csv
INFO,2024-06-25 16:59:48.656,test_nullable_filter_group_mutate,renoir,8,1.980869177961722,1.5686622050125152,0.40769245801493526,-1,131072,csv
INFO,2024-06-25 16:59:50.636,test_nullable_filter_group_mutate,renoir,9,1.9781010180013254,1.5666152850026265,0.40700574102811515,-1,0,csv
INFO,2024-06-25 16:59:52.739,test_nullable_filter_group_mutate,renoir,-1,2.0161990539636463,1.5743654249235988,0.4374397729989141,-1,0,cached
INFO,2024-06-25 16:59:54.741,test_nullable_filter_group_mutate,renoir,0,1.9996296979952604,1.585245533962734,0.40982067002914846,-1,0,cached
INFO,2024-06-25 16:59:56.742,test_nullable_filter_group_mutate,renoir,1,1.9986935700289905,1.5784127640072256,0.41571201698388904,-1,0,cached
INFO,2024-06-25 16:59:58.749,test_nullable_filter_group_mutate,renoir,2,2.0040576490573585,1.597301468020305,0.40208145906217396,-1,0,cached
INFO,2024-06-25 17:00:00.904,test_nullable_filter_group_mutate,renoir,3,2.152917964034714,1.7063078250503168,0.441966817015782,-1,0,cached
INFO,2024-06-25 17:00:03.340,test_nullable_filter_group_mutate,renoir,4,2.433633701992221,1.9790911480085924,0.4500595839926973,-1,0,cached
INFO,2024-06-25 17:00:05.385,test_nullable_filter_group_mutate,renoir,5,2.0423183100065216,1.6272159320069477,0.4103650009492412,-1,0,cached
INFO,2024-06-25 17:00:07.491,test_nullable_filter_group_mutate,renoir,6,2.1030770540237427,1.6852458349894732,0.41284337907563895,-1,0,cached
INFO,2024-06-25 17:00:09.547,test_nullable_filter_group_mutate,renoir,7,2.0530722989933565,1.6396182250464335,0.40846308995969594,-1,0,cached
INFO,2024-06-25 17:00:11.636,test_nullable_filter_group_mutate,renoir,8,2.0864658129867166,1.6737704839324579,0.40764516801573336,-1,0,cached
INFO,2024-06-25 17:00:13.709,test_nullable_filter_group_mutate,renoir,9,2.0705461320467293,1.6504302949178964,0.4151562839979306,-1,0,cached
INFO,2024-06-25 17:00:20.530,test_nullable_filter_group_mutate_reduce,duckdb,-1,6.733614317025058,-1,-1,-1,517836800,csv
INFO,2024-06-25 17:00:27.208,test_nullable_filter_group_mutate_reduce,duckdb,0,6.67495731706731,-1,-1,-1,88731648,csv
INFO,2024-06-25 17:00:33.856,test_nullable_filter_group_mutate_reduce,duckdb,1,6.646181661984883,-1,-1,-1,41160704,csv
INFO,2024-06-25 17:00:40.533,test_nullable_filter_group_mutate_reduce,duckdb,2,6.674613066017628,-1,-1,-1,-147632128,csv
INFO,2024-06-25 17:00:47.334,test_nullable_filter_group_mutate_reduce,duckdb,3,6.798373926081695,-1,-1,-1,14147584,csv
INFO,2024-06-25 17:00:54.055,test_nullable_filter_group_mutate_reduce,duckdb,4,6.717976966989227,-1,-1,-1,58224640,csv
INFO,2024-06-25 17:01:00.763,test_nullable_filter_group_mutate_reduce,duckdb,5,6.70651015592739,-1,-1,-1,6983680,csv
INFO,2024-06-25 17:01:07.464,test_nullable_filter_group_mutate_reduce,duckdb,6,6.698317936970852,-1,-1,-1,-148881408,csv
INFO,2024-06-25 17:01:14.358,test_nullable_filter_group_mutate_reduce,duckdb,7,6.890955872950144,-1,-1,-1,77885440,csv
INFO,2024-06-25 17:01:21.079,test_nullable_filter_group_mutate_reduce,duckdb,8,6.71906995610334,-1,-1,-1,-43626496,csv
INFO,2024-06-25 17:01:27.830,test_nullable_filter_group_mutate_reduce,duckdb,9,6.7479958679759875,-1,-1,-1,81641472,csv
INFO,2024-06-25 17:01:48.220,test_nullable_filter_group_mutate_reduce,duckdb,-1,6.462073681992479,-1,-1,-1,165883904,cached
INFO,2024-06-25 17:01:54.722,test_nullable_filter_group_mutate_reduce,duckdb,0,6.49954243702814,-1,-1,-1,100397056,cached
INFO,2024-06-25 17:02:01.240,test_nullable_filter_group_mutate_reduce,duckdb,1,6.516284210025333,-1,-1,-1,-91643904,cached
INFO,2024-06-25 17:02:07.734,test_nullable_filter_group_mutate_reduce,duckdb,2,6.49150866700802,-1,-1,-1,30785536,cached
INFO,2024-06-25 17:02:14.225,test_nullable_filter_group_mutate_reduce,duckdb,3,6.487849662080407,-1,-1,-1,-55726080,cached
INFO,2024-06-25 17:02:20.707,test_nullable_filter_group_mutate_reduce,duckdb,4,6.479587925015949,-1,-1,-1,-34516992,cached
INFO,2024-06-25 17:02:27.271,test_nullable_filter_group_mutate_reduce,duckdb,5,6.561925647081807,-1,-1,-1,86327296,cached
INFO,2024-06-25 17:02:33.809,test_nullable_filter_group_mutate_reduce,duckdb,6,6.53486951906234,-1,-1,-1,-26324992,cached
INFO,2024-06-25 17:02:40.305,test_nullable_filter_group_mutate_reduce,duckdb,7,6.493580139940605,-1,-1,-1,97206272,cached
INFO,2024-06-25 17:02:46.779,test_nullable_filter_group_mutate_reduce,duckdb,8,6.471864502993412,-1,-1,-1,-131698688,cached
INFO,2024-06-25 17:02:53.279,test_nullable_filter_group_mutate_reduce,duckdb,9,6.497507460066117,-1,-1,-1,94707712,cached
INFO,2024-06-25 17:02:56.138,test_nullable_filter_group_mutate_reduce,polars,-1,2.855458799051121,-1,-1,-1,1086590976,csv
INFO,2024-06-25 17:02:58.963,test_nullable_filter_group_mutate_reduce,polars,0,2.8219923250144348,-1,-1,-1,79450112,csv
INFO,2024-06-25 17:03:01.868,test_nullable_filter_group_mutate_reduce,polars,1,2.9027286079945043,-1,-1,-1,-413696,csv
INFO,2024-06-25 17:03:04.648,test_nullable_filter_group_mutate_reduce,polars,2,2.777826696052216,-1,-1,-1,39370752,csv
INFO,2024-06-25 17:03:07.400,test_nullable_filter_group_mutate_reduce,polars,3,2.749802740989253,-1,-1,-1,33050624,csv
INFO,2024-06-25 17:03:10.157,test_nullable_filter_group_mutate_reduce,polars,4,2.754253424005583,-1,-1,-1,77160448,csv
INFO,2024-06-25 17:03:12.936,test_nullable_filter_group_mutate_reduce,polars,5,2.7763302279636264,-1,-1,-1,2633728,csv
