level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-25 10:03:43.504,test_nullable_group_reduce_join_mutate,renoir,0,7.7252148080s,7.6239597950s,0.0978670590s,-1.0000000000s
INFO,2024-06-25 10:03:43.592,test_nullable_inner_join_select,duckdb,-1,0.0169466070s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:43.610,test_nullable_inner_join_select,duckdb,0,0.0178986730s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:43.619,test_nullable_inner_join_select,polars,-1,0.0054211170s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:43.624,test_nullable_inner_join_select,polars,0,0.0052352120s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:44.898,test_nullable_inner_join_select,flink,-1,1.1181227250s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:45.994,test_nullable_inner_join_select,flink,0,1.0955116760s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:50.058,test_nullable_inner_join_select,renoir,-1,4.0489601340s,3.9515455840s,0.0929018830s,-1.0000000000s
INFO,2024-06-25 10:03:55.654,test_nullable_inner_join_select,renoir,0,5.5951902580s,5.4891114960s,0.1026432660s,-1.0000000000s
INFO,2024-06-25 10:03:55.749,test_nullable_join_group_reduce,duckdb,-1,0.0126102560s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:55.765,test_nullable_join_group_reduce,duckdb,0,0.0156422970s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:55.774,test_nullable_join_group_reduce,polars,-1,0.0041594960s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:55.778,test_nullable_join_group_reduce,polars,0,0.0040415020s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:57.290,test_nullable_join_group_reduce,flink,-1,1.2962480070s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:03:58.486,test_nullable_join_group_reduce,flink,0,1.1955172000s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:06.140,test_nullable_join_group_reduce,renoir,-1,7.6402761410s,7.4919322170s,0.1472151610s,-1.0000000000s
INFO,2024-06-25 10:04:13.738,test_nullable_join_group_reduce,renoir,0,7.5973059060s,7.4994478880s,0.0949409080s,-1.0000000000s
INFO,2024-06-25 10:04:13.823,test_nullable_left_join,duckdb,-1,0.0102131120s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-25 10:04:13.834,test_nullable_left_join,duckdb,0,0.0111440210s,-1.0000000000s,-1.0000000000s,-1.0000000000s
