level,timestamp,test_name,backend_name,run_count,total_time_s,renoir_compile_time_s,renoir_execute_time_s,ibis_time_s,max_memory_B,table_origin,exception
INFO,2024-06-27 19:19:53.433,test_nullable_filter_filter_select_select,flink,3,3.816059369004506,-1,-1,-1,36909056,cached,None
INFO,2024-06-27 19:19:57.174,test_nullable_filter_filter_select_select,flink,4,3.736241651000455,-1,-1,-1,86368256,cached,None
INFO,2024-06-27 19:19:59.332,test_nullable_filter_filter_select_select,renoir,-1,1.96842138300417,1.492098768001597,0.4674162180017447,-1,131072,csv,None
INFO,2024-06-27 19:20:01.034,test_nullable_filter_filter_select_select,renoir,0,1.697502770999563,1.2317038940018392,0.46000461999938125,-1,0,csv,None
INFO,2024-06-27 19:20:02.723,test_nullable_filter_filter_select_select,renoir,1,1.6854603519968805,1.2164642560019274,0.46339440399606247,-1,0,csv,None
INFO,2024-06-27 19:20:04.870,test_nullable_filter_filter_select_select,renoir,2,2.142520979999972,1.5312107690042467,0.6046273449974251,-1,0,csv,None
INFO,2024-06-27 19:20:06.957,test_nullable_filter_filter_select_select,renoir,3,2.0822342219980783,1.4711688149982365,0.6029065609982354,-1,0,csv,None
INFO,2024-06-27 19:20:08.749,test_nullable_filter_filter_select_select,renoir,4,1.7854864960027044,1.311140316996898,0.4674331970018102,-1,0,csv,None
INFO,2024-06-27 19:20:10.658,test_nullable_filter_filter_select_select,renoir,-1,1.7232722699991427,1.198107042000629,0.517048572000931,-1,131072,cached,None
INFO,2024-06-27 19:20:12.413,test_nullable_filter_filter_select_select,renoir,0,1.7514779989942326,1.2404561970033683,0.5051213180049672,-1,131072,cached,None
INFO,2024-06-27 19:20:14.123,test_nullable_filter_filter_select_select,renoir,1,1.7057828680044622,1.2185120979993371,0.48163885599933565,-1,0,cached,None
INFO,2024-06-27 19:20:15.792,test_nullable_filter_filter_select_select,renoir,2,1.6651216019963613,1.1950924399934593,0.46419463799975347,-1,0,cached,None
INFO,2024-06-27 19:20:17.502,test_nullable_filter_filter_select_select,renoir,3,1.704736697000044,1.230707947994233,0.4678893189993687,-1,0,cached,None
INFO,2024-06-27 19:20:19.181,test_nullable_filter_filter_select_select,renoir,4,1.6748544810034218,1.1945246949981083,0.4745117019992904,-1,0,cached,None
INFO,2024-06-27 19:20:19.745,test_nullable_filter_group_mutate,duckdb,-1,0.38006071699783206,-1,-1,-1,11210752,csv,None
INFO,2024-06-27 19:20:20.115,test_nullable_filter_group_mutate,duckdb,0,0.3658173820003867,-1,-1,-1,798720,csv,None
INFO,2024-06-27 19:20:20.494,test_nullable_filter_group_mutate,duckdb,1,0.3744410360013717,-1,-1,-1,606208,csv,None
INFO,2024-06-27 19:20:20.882,test_nullable_filter_group_mutate,duckdb,2,0.3841257259991835,-1,-1,-1,163840,csv,None
INFO,2024-06-27 19:20:21.303,test_nullable_filter_group_mutate,duckdb,3,0.41682266499992693,-1,-1,-1,323584,csv,None
INFO,2024-06-27 19:20:21.676,test_nullable_filter_group_mutate,duckdb,4,0.3683611810047296,-1,-1,-1,65536,csv,None
INFO,2024-06-27 19:20:30.767,test_nullable_filter_group_mutate,duckdb,-1,0.07316625100065721,-1,-1,-1,-3645440,cached,None
INFO,2024-06-27 19:20:30.829,test_nullable_filter_group_mutate,duckdb,0,0.05706892200396396,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:30.889,test_nullable_filter_group_mutate,duckdb,1,0.05568239100102801,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:30.949,test_nullable_filter_group_mutate,duckdb,2,0.05653833800170105,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:31.011,test_nullable_filter_group_mutate,duckdb,3,0.05725883200648241,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:31.073,test_nullable_filter_group_mutate,duckdb,4,0.05777002299873857,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:31.329,test_nullable_filter_group_mutate,polars,-1,0.1901101280018338,-1,-1,-1,87695360,csv,None
INFO,2024-06-27 19:20:31.511,test_nullable_filter_group_mutate,polars,0,0.17772877500101458,-1,-1,-1,262144,csv,None
INFO,2024-06-27 19:20:31.691,test_nullable_filter_group_mutate,polars,1,0.1763207300027716,-1,-1,-1,262144,csv,None
INFO,2024-06-27 19:20:31.870,test_nullable_filter_group_mutate,polars,2,0.17421563399693696,-1,-1,-1,237568,csv,None
INFO,2024-06-27 19:20:32.043,test_nullable_filter_group_mutate,polars,3,0.16921443399769487,-1,-1,-1,163840,csv,None
INFO,2024-06-27 19:20:32.219,test_nullable_filter_group_mutate,polars,4,0.17185285000596195,-1,-1,-1,-98304,csv,None
INFO,2024-06-27 19:20:35.847,test_nullable_filter_group_mutate,polars,-1,0.028075895002984907,-1,-1,-1,5242880,cached,None
INFO,2024-06-27 19:20:35.879,test_nullable_filter_group_mutate,polars,0,0.027324135997332633,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:35.910,test_nullable_filter_group_mutate,polars,1,0.0265270279996912,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:35.940,test_nullable_filter_group_mutate,polars,2,0.025325952999992296,-1,-1,-1,131072,cached,None
INFO,2024-06-27 19:20:35.971,test_nullable_filter_group_mutate,polars,3,0.02603167200140888,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:36.002,test_nullable_filter_group_mutate,polars,4,0.02664579399424838,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:20:45.209,test_nullable_filter_group_mutate,flink,-1,6.960810620003031,-1,-1,-1,1072373760,csv,None
INFO,2024-06-27 19:20:49.358,test_nullable_filter_group_mutate,flink,0,4.142026144996635,-1,-1,-1,102973440,csv,None
INFO,2024-06-27 19:20:53.319,test_nullable_filter_group_mutate,flink,1,3.9561142469974584,-1,-1,-1,208875520,csv,None
INFO,2024-06-27 19:20:57.164,test_nullable_filter_group_mutate,flink,2,3.841772892003064,-1,-1,-1,109248512,csv,None
INFO,2024-06-27 19:21:00.982,test_nullable_filter_group_mutate,flink,3,3.8119372009969084,-1,-1,-1,2035712,csv,None
INFO,2024-06-27 19:21:04.817,test_nullable_filter_group_mutate,flink,4,3.8313262709998526,-1,-1,-1,44646400,csv,None
INFO,2024-06-27 19:21:14.389,test_nullable_filter_group_mutate,flink,-1,7.347348763003538,-1,-1,-1,998711296,cached,None
INFO,2024-06-27 19:21:18.588,test_nullable_filter_group_mutate,flink,0,4.193910570000298,-1,-1,-1,407437312,cached,None
INFO,2024-06-27 19:21:22.337,test_nullable_filter_group_mutate,flink,1,3.7446637569955783,-1,-1,-1,78934016,cached,None
INFO,2024-06-27 19:21:26.150,test_nullable_filter_group_mutate,flink,2,3.8082790230037062,-1,-1,-1,126377984,cached,None
INFO,2024-06-27 19:21:29.877,test_nullable_filter_group_mutate,flink,3,3.7226685780042317,-1,-1,-1,66699264,cached,None
INFO,2024-06-27 19:21:33.680,test_nullable_filter_group_mutate,flink,4,3.796465626001009,-1,-1,-1,50413568,cached,None
INFO,2024-06-27 19:21:37.036,test_nullable_filter_group_mutate,renoir,-1,3.1674665119935526,2.6349986139975954,0.5237053439996089,-1,131072,csv,None
INFO,2024-06-27 19:21:40.347,test_nullable_filter_group_mutate,renoir,0,3.305841685003543,2.634473109996179,0.6647286880033789,-1,0,csv,None
INFO,2024-06-27 19:21:44.611,test_nullable_filter_group_mutate,renoir,1,4.260045379000076,3.530774285994994,0.7225020509940805,-1,0,csv,None
INFO,2024-06-27 19:21:48.012,test_nullable_filter_group_mutate,renoir,2,3.395885215002636,2.8472823329939274,0.5422214349964634,-1,0,csv,None
INFO,2024-06-27 19:21:51.327,test_nullable_filter_group_mutate,renoir,3,3.3110898369995994,2.7855315070046345,0.5199753130000317,-1,0,csv,None
INFO,2024-06-27 19:21:54.667,test_nullable_filter_group_mutate,renoir,4,3.335772103993804,2.8073059849994024,0.5225348169988138,-1,0,csv,None
INFO,2024-06-27 19:21:58.133,test_nullable_filter_group_mutate,renoir,-1,3.281031389000418,2.7504612949996954,0.5219801470011589,-1,131072,cached,None
INFO,2024-06-27 19:22:01.454,test_nullable_filter_group_mutate,renoir,0,3.3166298329961137,2.7862949080008548,0.5244070629996713,-1,0,cached,None
INFO,2024-06-27 19:22:04.739,test_nullable_filter_group_mutate,renoir,1,3.280926384999475,2.7481046889952268,0.5268385819945252,-1,0,cached,None
INFO,2024-06-27 19:22:08.106,test_nullable_filter_group_mutate,renoir,2,3.3631020480024745,2.8219926140009193,0.5351403790045879,-1,0,cached,None
INFO,2024-06-27 19:22:11.503,test_nullable_filter_group_mutate,renoir,3,3.39279985500616,2.8618753289993037,0.5250921469996683,-1,0,cached,None
INFO,2024-06-27 19:22:14.923,test_nullable_filter_group_mutate,renoir,4,3.416506934998324,2.8165154949965654,0.5940428769972641,-1,131072,cached,None
INFO,2024-06-27 19:22:23.682,test_nullable_filter_group_mutate_reduce,duckdb,-1,8.5646260479989,-1,-1,-1,701669376,csv,None
INFO,2024-06-27 19:22:31.875,test_nullable_filter_group_mutate_reduce,duckdb,0,8.188953421995393,-1,-1,-1,-286019584,csv,None
INFO,2024-06-27 19:22:40.003,test_nullable_filter_group_mutate_reduce,duckdb,1,8.124231149995467,-1,-1,-1,216514560,csv,None
INFO,2024-06-27 19:22:48.114,test_nullable_filter_group_mutate_reduce,duckdb,2,8.10646926699701,-1,-1,-1,-85123072,csv,None
INFO,2024-06-27 19:22:56.289,test_nullable_filter_group_mutate_reduce,duckdb,3,8.171070677999523,-1,-1,-1,2994176,csv,None
INFO,2024-06-27 19:23:04.255,test_nullable_filter_group_mutate_reduce,duckdb,4,7.961582014999294,-1,-1,-1,25317376,csv,None
INFO,2024-06-27 19:23:21.028,test_nullable_filter_group_mutate_reduce,duckdb,-1,7.808657512003265,-1,-1,-1,348102656,cached,None
INFO,2024-06-27 19:23:28.760,test_nullable_filter_group_mutate_reduce,duckdb,0,7.7279647440009285,-1,-1,-1,-38428672,cached,None
INFO,2024-06-27 19:23:36.375,test_nullable_filter_group_mutate_reduce,duckdb,1,7.610511559993029,-1,-1,-1,-143912960,cached,None
INFO,2024-06-27 19:23:43.969,test_nullable_filter_group_mutate_reduce,duckdb,2,7.589633065996168,-1,-1,-1,118194176,cached,None
INFO,2024-06-27 19:23:51.624,test_nullable_filter_group_mutate_reduce,duckdb,3,7.651180961001955,-1,-1,-1,-63127552,cached,None
INFO,2024-06-27 19:23:59.320,test_nullable_filter_group_mutate_reduce,duckdb,4,7.691878162004286,-1,-1,-1,-41070592,cached,None
INFO,2024-06-27 19:24:02.677,test_nullable_filter_group_mutate_reduce,polars,-1,3.2869788559983135,-1,-1,-1,307777536,csv,None
INFO,2024-06-27 19:24:05.838,test_nullable_filter_group_mutate_reduce,polars,0,3.156792111003597,-1,-1,-1,1487917056,csv,None
INFO,2024-06-27 19:24:09.033,test_nullable_filter_group_mutate_reduce,polars,1,3.1914307629995164,-1,-1,-1,32276480,csv,None
INFO,2024-06-27 19:24:12.218,test_nullable_filter_group_mutate_reduce,polars,2,3.18047680699965,-1,-1,-1,-51535872,csv,None
INFO,2024-06-27 19:24:14.964,test_nullable_filter_group_mutate_reduce,polars,3,2.741943476998131,-1,-1,-1,8310784,csv,None
INFO,2024-06-27 19:24:18.126,test_nullable_filter_group_mutate_reduce,polars,4,3.15745110399439,-1,-1,-1,29339648,csv,None
INFO,2024-06-27 19:24:24.725,test_nullable_filter_group_mutate_reduce,polars,-1,3.1084284280004795,-1,-1,-1,1557770240,cached,None
INFO,2024-06-27 19:24:27.391,test_nullable_filter_group_mutate_reduce,polars,0,2.6618453159971978,-1,-1,-1,61296640,cached,None
INFO,2024-06-27 19:24:29.949,test_nullable_filter_group_mutate_reduce,polars,1,2.553991587999917,-1,-1,-1,9478144,cached,None
INFO,2024-06-27 19:24:33.049,test_nullable_filter_group_mutate_reduce,polars,2,3.0959128519971273,-1,-1,-1,36491264,cached,None
INFO,2024-06-27 19:24:35.650,test_nullable_filter_group_mutate_reduce,polars,3,2.5957719950019964,-1,-1,-1,6324224,cached,None
INFO,2024-06-27 19:24:38.255,test_nullable_filter_group_mutate_reduce,polars,4,2.6009353199988254,-1,-1,-1,-13692928,cached,None
INFO,2024-06-27 19:29:38.370,test_nullable_filter_group_mutate_reduce,flink,0,-1,-1,-1,-1,-1,csv,timeout
INFO,2024-06-27 19:34:38.456,test_nullable_filter_group_mutate_reduce,flink,0,-1,-1,-1,-1,-1,cached,timeout
INFO,2024-06-27 19:34:44.359,test_nullable_filter_group_mutate_reduce,renoir,-1,5.544537975001731,3.574603990004107,1.961220728000626,-1,262144,csv,None
INFO,2024-06-27 19:34:48.946,test_nullable_filter_group_mutate_reduce,renoir,0,4.5836373179990915,2.629198686001473,1.9491823930002283,-1,131072,csv,None
INFO,2024-06-27 19:34:53.413,test_nullable_filter_group_mutate_reduce,renoir,1,4.462671100001899,2.5682386030021007,1.8893282510034624,-1,0,csv,None
INFO,2024-06-27 19:34:58.286,test_nullable_filter_group_mutate_reduce,renoir,2,4.869246736001514,2.7719346809972194,2.0921488659951137,-1,0,csv,None
INFO,2024-06-27 19:35:02.953,test_nullable_filter_group_mutate_reduce,renoir,3,4.663717398005247,2.5820504410003196,2.076531967999472,-1,0,csv,None
INFO,2024-06-27 19:35:07.566,test_nullable_filter_group_mutate_reduce,renoir,4,4.608155171001272,2.6018800439996994,2.0011921400000574,-1,0,csv,None
INFO,2024-06-27 19:35:12.302,test_nullable_filter_group_mutate_reduce,renoir,-1,4.556782432002365,2.5877554430044256,1.9612518380017718,-1,131072,cached,None
INFO,2024-06-27 19:35:16.963,test_nullable_filter_group_mutate_reduce,renoir,0,4.657116592003149,2.659434428998793,1.9923462830047356,-1,0,cached,None
INFO,2024-06-27 19:35:21.518,test_nullable_filter_group_mutate_reduce,renoir,1,4.551740890994552,2.6218526960001327,1.9246958840012667,-1,0,cached,None
INFO,2024-06-27 19:35:26.102,test_nullable_filter_group_mutate_reduce,renoir,2,4.5803037509977,2.5884074950008653,1.986763210996287,-1,0,cached,None
INFO,2024-06-27 19:35:31.021,test_nullable_filter_group_mutate_reduce,renoir,3,4.91502562599635,2.8041743169960682,2.105797618001816,-1,0,cached,None
INFO,2024-06-27 19:35:35.719,test_nullable_filter_group_mutate_reduce,renoir,4,4.693998130002001,2.618450676003704,2.0700494759948924,-1,0,cached,None
INFO,2024-06-27 19:35:36.303,test_nullable_filter_group_select,duckdb,-1,0.40585466499760514,-1,-1,-1,9560064,csv,None
INFO,2024-06-27 19:35:36.677,test_nullable_filter_group_select,duckdb,0,0.3701556969972444,-1,-1,-1,839680,csv,None
INFO,2024-06-27 19:35:37.051,test_nullable_filter_group_select,duckdb,1,0.3704103630007012,-1,-1,-1,507904,csv,None
INFO,2024-06-27 19:35:37.427,test_nullable_filter_group_select,duckdb,2,0.3721340269985376,-1,-1,-1,471040,csv,None
INFO,2024-06-27 19:35:37.797,test_nullable_filter_group_select,duckdb,3,0.3664270990047953,-1,-1,-1,-40960,csv,None
INFO,2024-06-27 19:35:38.165,test_nullable_filter_group_select,duckdb,4,0.364077117999841,-1,-1,-1,229376,csv,None
INFO,2024-06-27 19:35:47.639,test_nullable_filter_group_select,duckdb,-1,0.05860944899905007,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:47.692,test_nullable_filter_group_select,duckdb,0,0.049395487003494054,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:47.753,test_nullable_filter_group_select,duckdb,1,0.05728957900282694,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:47.806,test_nullable_filter_group_select,duckdb,2,0.049363610000000335,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:47.859,test_nullable_filter_group_select,duckdb,3,0.04949822899652645,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:47.912,test_nullable_filter_group_select,duckdb,4,0.04894134200003464,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:48.282,test_nullable_filter_group_select,polars,-1,0.24233729600382503,-1,-1,-1,86126592,csv,None
INFO,2024-06-27 19:35:48.463,test_nullable_filter_group_select,polars,0,0.1725396100009675,-1,-1,-1,442368,csv,None
INFO,2024-06-27 19:35:48.633,test_nullable_filter_group_select,polars,1,0.16603330100042513,-1,-1,-1,-40960,csv,None
INFO,2024-06-27 19:35:48.802,test_nullable_filter_group_select,polars,2,0.16546911900513805,-1,-1,-1,266240,csv,None
INFO,2024-06-27 19:35:48.972,test_nullable_filter_group_select,polars,3,0.16614254399610218,-1,-1,-1,-151552,csv,None
INFO,2024-06-27 19:35:49.143,test_nullable_filter_group_select,polars,4,0.16737593300058506,-1,-1,-1,225280,csv,None
INFO,2024-06-27 19:35:52.586,test_nullable_filter_group_select,polars,-1,0.025810482002270874,-1,-1,-1,4456448,cached,None
INFO,2024-06-27 19:35:52.611,test_nullable_filter_group_select,polars,0,0.02109315300185699,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:52.635,test_nullable_filter_group_select,polars,1,0.02075940500071738,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:52.659,test_nullable_filter_group_select,polars,2,0.020739570005389396,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:52.684,test_nullable_filter_group_select,polars,3,0.020963372000551317,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:35:52.708,test_nullable_filter_group_select,polars,4,0.020647279001423158,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:36:02.689,test_nullable_filter_group_select,flink,-1,7.457393605000107,-1,-1,-1,1171951616,csv,None
INFO,2024-06-27 19:36:06.582,test_nullable_filter_group_select,flink,0,3.886992959000054,-1,-1,-1,231231488,csv,None
INFO,2024-06-27 19:36:10.247,test_nullable_filter_group_select,flink,1,3.658181920000061,-1,-1,-1,75091968,csv,None
INFO,2024-06-27 19:36:14.016,test_nullable_filter_group_select,flink,2,3.7641489050001837,-1,-1,-1,124182528,csv,None
INFO,2024-06-27 19:36:17.839,test_nullable_filter_group_select,flink,3,3.8196557749979547,-1,-1,-1,47964160,csv,None
INFO,2024-06-27 19:36:21.527,test_nullable_filter_group_select,flink,4,3.683856656003627,-1,-1,-1,38432768,csv,None
INFO,2024-06-27 19:36:30.459,test_nullable_filter_group_select,flink,-1,6.763259475999803,-1,-1,-1,941989888,cached,None
INFO,2024-06-27 19:36:34.810,test_nullable_filter_group_select,flink,0,4.346458542997425,-1,-1,-1,342241280,cached,None
INFO,2024-06-27 19:36:38.949,test_nullable_filter_group_select,flink,1,4.133513264001522,-1,-1,-1,93294592,cached,None
INFO,2024-06-27 19:36:42.784,test_nullable_filter_group_select,flink,2,3.831639035997796,-1,-1,-1,231731200,cached,None
INFO,2024-06-27 19:36:46.485,test_nullable_filter_group_select,flink,3,3.694173638999928,-1,-1,-1,109043712,cached,None
INFO,2024-06-27 19:36:50.336,test_nullable_filter_group_select,flink,4,3.846407311000803,-1,-1,-1,61538304,cached,None
INFO,2024-06-27 19:36:53.652,test_nullable_filter_group_select,renoir,-1,3.136325077000947,2.621383687001071,0.507165590999648,-1,131072,csv,None
INFO,2024-06-27 19:36:56.746,test_nullable_filter_group_select,renoir,0,3.0897779329970945,2.5830601979978383,0.5013992910025991,-1,0,csv,None
INFO,2024-06-27 19:36:59.973,test_nullable_filter_group_select,renoir,1,3.2236020470008953,2.7025998090030043,0.5156616730018868,-1,0,csv,None
INFO,2024-06-27 19:37:03.058,test_nullable_filter_group_select,renoir,2,3.080558979003399,2.5454969960046583,0.5296656130012707,-1,0,csv,None
INFO,2024-06-27 19:37:06.385,test_nullable_filter_group_select,renoir,3,3.323493422001775,2.797031820999109,0.5210344130027806,-1,0,csv,None
INFO,2024-06-27 19:37:09.488,test_nullable_filter_group_select,renoir,4,3.0987357860067277,2.5718658420009888,0.5217574269991019,-1,0,csv,None
INFO,2024-06-27 19:37:12.805,test_nullable_filter_group_select,renoir,-1,3.1383194160007406,2.6043842880026205,0.5260499479991267,-1,262144,cached,None
INFO,2024-06-27 19:37:15.941,test_nullable_filter_group_select,renoir,0,3.132273643001099,2.5999090149998665,0.526950808998663,-1,0,cached,None
INFO,2024-06-27 19:37:19.184,test_nullable_filter_group_select,renoir,1,3.2390183369934675,2.7106701609955053,0.5231138300005114,-1,0,cached,None
INFO,2024-06-27 19:37:22.606,test_nullable_filter_group_select,renoir,2,3.4187626220009406,2.7846505449997494,0.628490002003673,-1,0,cached,None
INFO,2024-06-27 19:37:25.887,test_nullable_filter_group_select,renoir,3,3.276654597997549,2.7504606239963323,0.5207667130016489,-1,0,cached,None
INFO,2024-06-27 19:37:29.128,test_nullable_filter_group_select,renoir,4,3.2374054600004456,2.711711775002186,0.5203544469986809,-1,0,cached,None
INFO,2024-06-27 19:37:29.682,test_nullable_filter_reduce,duckdb,-1,0.3774823519997881,-1,-1,-1,11718656,csv,None
INFO,2024-06-27 19:37:30.052,test_nullable_filter_reduce,duckdb,0,0.3659156930007157,-1,-1,-1,868352,csv,None
INFO,2024-06-27 19:37:30.423,test_nullable_filter_reduce,duckdb,1,0.36776251399714965,-1,-1,-1,499712,csv,None
INFO,2024-06-27 19:37:30.800,test_nullable_filter_reduce,duckdb,2,0.37271777499699965,-1,-1,-1,159744,csv,None
INFO,2024-06-27 19:37:31.176,test_nullable_filter_reduce,duckdb,3,0.3726287579993368,-1,-1,-1,131072,csv,None
INFO,2024-06-27 19:37:31.545,test_nullable_filter_reduce,duckdb,4,0.36478100300155347,-1,-1,-1,151552,csv,None
INFO,2024-06-27 19:37:40.664,test_nullable_filter_reduce,duckdb,-1,0.055842407993623056,-1,-1,-1,-2191360,cached,None
INFO,2024-06-27 19:37:40.718,test_nullable_filter_reduce,duckdb,0,0.049588633999519516,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:37:40.771,test_nullable_filter_reduce,duckdb,1,0.049111369997262955,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:37:40.824,test_nullable_filter_reduce,duckdb,2,0.05012664900277741,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:37:40.878,test_nullable_filter_reduce,duckdb,3,0.04994647300190991,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:37:40.932,test_nullable_filter_reduce,duckdb,4,0.049804185997345485,-1,-1,-1,0,cached,None
INFO,2024-06-27 19:37:41.176,test_nullable_filter_reduce,polars,-1,0.18369194899423746,-1,-1,-1,85630976,csv,None
INFO,2024-06-27 19:37:41.381,test_nullable_filter_reduce,polars,0,0.20074943799409084,-1,-1,-1,212992,csv,None
INFO,2024-06-27 19:37:41.591,test_nullable_filter_reduce,polars,1,0.20429724999848986,-1,-1,-1,188416,csv,None
INFO,2024-06-27 19:37:41.826,test_nullable_filter_reduce,polars,2,0.23076431099616457,-1,-1,-1,217088,csv,None
INFO,2024-06-27 19:37:41.999,test_nullable_filter_reduce,polars,3,0.1699423489990295,-1,-1,-1,94208,csv,None
INFO,2024-06-27 19:37:42.175,test_nullable_filter_reduce,polars,4,0.17168979599955492,-1,-1,-1,-61440,csv,None
INFO,2024-06-27 19:37:45.550,test_nullable_filter_reduce,polars,-1,0.024402292001468595,-1,-1,-1,4194304,cached,None
