level,timestamp,test_name,backend_name,run_count,total_time,renoir_compile_time,renoir_execution_time,ibis_time
INFO,2024-06-24 17:56:23.953,test_nullable_filter_filter_select_select,renoir,2,1.1966850420s,0.7926492800s,0.4021046250s,-1.0000000000s
INFO,2024-06-24 17:56:25.151,test_nullable_filter_filter_select_select,renoir,3,1.1978730219s,0.7866538740s,0.4092939299s,-1.0000000000s
INFO,2024-06-24 17:56:26.357,test_nullable_filter_filter_select_select,renoir,4,1.2062906909s,0.7971285520s,0.4072902279s,-1.0000000000s
INFO,2024-06-24 17:56:27.547,test_nullable_filter_filter_select_select,renoir,5,1.1901592980s,0.7870951450s,0.4011789231s,-1.0000000000s
INFO,2024-06-24 17:56:28.746,test_nullable_filter_filter_select_select,renoir,6,1.1982195369s,0.7930454550s,0.4032461770s,-1.0000000000s
INFO,2024-06-24 17:56:29.952,test_nullable_filter_filter_select_select,renoir,7,1.2057021590s,0.8031373259s,0.4007164680s,-1.0000000000s
INFO,2024-06-24 17:56:31.141,test_nullable_filter_filter_select_select,renoir,8,1.1889340960s,0.7816834840s,0.4052126870s,-1.0000000000s
INFO,2024-06-24 17:56:32.323,test_nullable_filter_filter_select_select,renoir,9,1.1822475810s,0.7852390299s,0.3949854620s,-1.0000000000s
INFO,2024-06-24 17:56:46.390,test_nullable_filter_group_mutate,duckdb,-1,0.0325734430s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.424,test_nullable_filter_group_mutate,duckdb,0,0.0347408371s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.457,test_nullable_filter_group_mutate,duckdb,1,0.0325309091s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.490,test_nullable_filter_group_mutate,duckdb,2,0.0324540730s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.523,test_nullable_filter_group_mutate,duckdb,3,0.0327979740s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.555,test_nullable_filter_group_mutate,duckdb,4,0.0323220340s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.587,test_nullable_filter_group_mutate,duckdb,5,0.0323325120s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.620,test_nullable_filter_group_mutate,duckdb,6,0.0324843631s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.652,test_nullable_filter_group_mutate,duckdb,7,0.0322349110s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.685,test_nullable_filter_group_mutate,duckdb,8,0.0325193580s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:46.717,test_nullable_filter_group_mutate,duckdb,9,0.0321483980s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.484,test_nullable_filter_group_mutate,polars,-1,0.0195015591s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.502,test_nullable_filter_group_mutate,polars,0,0.0174346410s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.520,test_nullable_filter_group_mutate,polars,1,0.0180008339s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.537,test_nullable_filter_group_mutate,polars,2,0.0170841541s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.555,test_nullable_filter_group_mutate,polars,3,0.0185481600s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.572,test_nullable_filter_group_mutate,polars,4,0.0167805750s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.591,test_nullable_filter_group_mutate,polars,5,0.0185953550s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.608,test_nullable_filter_group_mutate,polars,6,0.0169793831s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.626,test_nullable_filter_group_mutate,polars,7,0.0175788261s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.643,test_nullable_filter_group_mutate,polars,8,0.0177018889s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:49.660,test_nullable_filter_group_mutate,polars,9,0.0164915781s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:56:57.429,test_nullable_filter_group_mutate,flink,-1,3.9053832720s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:01.074,test_nullable_filter_group_mutate,flink,0,3.6446836049s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:04.720,test_nullable_filter_group_mutate,flink,1,3.6466272830s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:09.073,test_nullable_filter_group_mutate,flink,2,4.3529311350s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:12.749,test_nullable_filter_group_mutate,flink,3,3.6754116090s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:16.466,test_nullable_filter_group_mutate,flink,4,3.7173786920s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:20.126,test_nullable_filter_group_mutate,flink,5,3.6591861600s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:23.729,test_nullable_filter_group_mutate,flink,6,3.6025944031s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:27.342,test_nullable_filter_group_mutate,flink,7,3.6137780290s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:30.950,test_nullable_filter_group_mutate,flink,8,3.6077588930s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:34.554,test_nullable_filter_group_mutate,flink,9,3.6032142329s,-1.0000000000s,-1.0000000000s,-1.0000000000s
INFO,2024-06-24 17:57:40.388,test_nullable_filter_group_mutate,renoir,-1,1.9916897219s,1.5823562770s,0.4072233500s,-1.0000000000s
INFO,2024-06-24 17:57:42.364,test_nullable_filter_group_mutate,renoir,0,1.9753629290s,1.5655602430s,0.4071287160s,-1.0000000000s
INFO,2024-06-24 17:57:44.337,test_nullable_filter_group_mutate,renoir,1,1.9728140651s,1.5625522890s,0.4081408060s,-1.0000000000s
INFO,2024-06-24 17:57:46.323,test_nullable_filter_group_mutate,renoir,2,1.9866396820s,1.5795598750s,0.4048849880s,-1.0000000000s
INFO,2024-06-24 17:57:48.314,test_nullable_filter_group_mutate,renoir,3,1.9907100140s,1.5909486620s,0.3975729850s,-1.0000000000s
INFO,2024-06-24 17:57:50.287,test_nullable_filter_group_mutate,renoir,4,1.9725472020s,1.5666709420s,0.4037713130s,-1.0000000000s
INFO,2024-06-24 17:57:52.284,test_nullable_filter_group_mutate,renoir,5,1.9973531500s,1.5835303870s,0.4116654149s,-1.0000000000s
